PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-04-14,14:04:54.33,1,1,"Levine, Jack",809996,Right,UMA_AMH,"Rickheim, Jack",831897,Right,HAR_CRI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.09895,-1.885488,-2.470904,1944.725949,222.292013,1:30,5.73673,1.67896,6.26565,-21.4121,13.12906,10.77918,2.21181,0.29775,81.11899,-5.959177,-0.523598,0.422999,67.98386,53.374893,64.892117,4919.712896,23.05242,76.68611,107.55734,167.20547,66.47029,80.679925,4.551841,-6.41489,7.80815,-1.50101,50,5.58662,5.19265,-130.5977,-4.93658,-10.87769,32.16481,-18.93381,UMA_AMH,HAR_CRI,HarringtonVillage,D1,ACC,20260414-HarringtonVillage-1,70e29510-382c-11f1-9acd-577fe9bd3879,89.10755,80.85998,,8.97996,,,,1.60882,2.23184,-0.29951,bcd79bbe-9d94-4eb0-ab6f-c2bbbf7259b8,2026-04-14,18:04:54.33,2026-04-14T14:04:54.3310848-04:00,2026-04-14T18:04:54.3310848Z,Popup,v3,umass,471310,,"Briggs, Will",806268,Right,UMA_AMH,313086e2-2fee-4fba-bf93-e16671e98fcd,54.23082,-131.63558,16.08241,5.73605,-4.32564,-9.4669,-1.67424,5.54365,-5.43885,,1.63297,24.63486,-10.08859,-1.41907,4.37758,-2.55026,0.72013,-0.10024,0.0055,2.22056,80.24778,-24.76545,3.48146,-1.05188,0.19131,0.01216,-0.00916,0.00086,-0.29827,53.80635,-7.25652,0.50519,0.84734,-0.59574,0.18692,-0.02839,0.00168,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,,,
2,2026-04-14,14:05:15.87,1,2,"Levine, Jack",809996,Right,UMA_AMH,"Rickheim, Jack",831897,Right,HAR_CRI,Undefined,1,Top,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.79027,-1.764408,-2.096863,2137.83366,218.766096,1:15,5.66988,1.73846,6.242,-17.36745,16.05217,12.04591,2.59355,0.80735,83.0972,-5.07118,0.078553,0.416075,61.9287,39.940913,139.633689,4964.097563,,,,,44.61847,,,-6.83918,9.14107,-1.58812,50,5.52972,4.33835,-131.87654,-4.56146,-12.0542,27.82667,-16.06269,UMA_AMH,HAR_CRI,HarringtonVillage,D1,ACC,20260414-HarringtonVillage-1,7dc07f40-382c-11f1-9acd-577fe9bd3879,90.59041,32.14481,,7.69307,,,,0.52261,2.52966,-0.85997,bcd79bbe-9d94-4eb0-ab6f-c2bbbf7259b8,2026-04-14,18:05:15.87,2026-04-14T14:05:15.8759424-04:00,2026-04-14T18:05:15.8759424Z,,v3,umass,471310,,"Briggs, Will",806268,Right,UMA_AMH,2ce1c7e2-3855-400e-9567-b35f3859cb08,54.25695,-132.77174,13.91333,5.66815,-4.04471,-8.03135,-1.73393,4.72614,-6.0271,306.857679,0.52261,-53.05907,-1.02939,1.13719,0.09453,-1.36442,2.47145,-2.2543,0.84387,2.52966,58.31172,-23.9904,2.41795,-0.39663,-0.1396,0.37051,-0.35848,0.13893,-0.85997,45.1033,-11.17413,2.34668,-0.10546,-1.12641,2.06938,-1.90571,0.71895,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,,,
3,2026-04-14,14:05:36.30,1,3,"Levine, Jack",809996,Right,UMA_AMH,"Rickheim, Jack",831897,Right,HAR_CRI,Undefined,1,Top,0,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.01826,-1.036609,-2.944297,2052.834841,214.540429,1:15,5.77517,1.62536,6.25372,-19.13485,14.30686,9.08749,3.22331,-0.33487,82.81334,-4.676252,-1.304817,0.416213,,,,,,,,,,,,-5.56268,8.05339,-1.41086,50,5.68864,6.41647,-132.07703,-2.95466,-9.78072,29.34184,-18.01397,UMA_AMH,HAR_CRI,HarringtonVillage,D1,ACC,20260414-HarringtonVillage-1,89f57f40-382c-11f1-9acd-577fe9bd3879,90.56048,,,8.20492,,,,,,,bcd79bbe-9d94-4eb0-ab6f-c2bbbf7259b8,2026-04-14,18:05:36.30,2026-04-14T14:05:36.3039232-04:00,2026-04-14T18:05:36.3039232Z,,v3,umass,471310,,"Briggs, Will",806268,Right,UMA_AMH,d813e699-e2d4-44cc-86c7-f52852af7c3d,54.2437,-133.01645,14.67092,5.774,-2.37791,-9.00698,-1.62131,6.72961,-4.89036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
4,2026-04-14,14:06:00.64,1,4,"Levine, Jack",809996,Right,UMA_AMH,"Rickheim, Jack",831897,Right,HAR_CRI,Undefined,1,Top,0,0,2,Cutter,Slider,InPlay,Undefined,GroundBall,Single,0,0,,82.55747,-0.049032,-1.515632,2249.294864,202.356455,12:45,5.66698,1.79314,5.83088,-30.73541,9.57363,3.51319,3.0601,0.67673,76.97519,-5.716456,-0.885794,0.456954,66.4967,5.692152,-25.849312,1482.546444,,,,65.95646,63.09055,-26.63123,0.710253,-2.15256,5.22642,-1.67159,50,5.6445,3.04664,-120.14737,-1.08372,-3.20698,19.07941,-24.38741,UMA_AMH,HAR_CRI,HarringtonVillage,D1,ACC,20260414-HarringtonVillage-1,987c5e80-382c-11f1-9acd-577fe9bd3879,82.48626,4.1787,,5.58228,,,,1.27479,3.03343,-0.57507,bcd79bbe-9d94-4eb0-ab6f-c2bbbf7259b8,2026-04-14,18:06:00.64,2026-04-14T14:06:00.6434816-04:00,2026-04-14T18:06:00.6434816Z,GroundBall,v3,umass,471310,,"Briggs, Will",806268,Right,UMA_AMH,43875cb6-f09e-4227-ace4-3cf0cd3fd4f1,54.67027,-120.88673,9.53971,5.66818,-0.13865,-12.19371,-1.79206,3.17091,-1.60349,32.238789,1.28476,87.14577,-8.3856,,,,,,,3.05885,9.19179,-19.05279,,,,,,,-0.57356,-42.34138,2.14173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
5,2026-04-14,14:06:54.40,2,1,"Levine, Jack",809996,Right,UMA_AMH,"Kang, Jordan",831898,Right,HAR_CRI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.18435,-0.805471,-3.442552,2071.153653,205.126427,12:45,5.79319,1.85802,6.23547,-18.49414,15.24969,6.68445,3.50759,-0.76447,82.91646,-4.308152,-2.238425,0.418089,,,,,,,,,,,,-4.34831,8.42682,-1.60425,50,5.72367,7.60537,-130.94402,-2.38289,-7.60432,25.77733,-17.43719,UMA_AMH,HAR_CRI,HarringtonVillage,D1,ACC,20260414-HarringtonVillage-1,b8766780-382c-11f1-9acd-577fe9bd3879,90.15412,,,7.2679,,,,,,,bcd79bbe-9d94-4eb0-ab6f-c2bbbf7259b8,2026-04-14,18:06:54.40,2026-04-14T14:06:54.4054784-04:00,2026-04-14T18:06:54.4054784Z,,v3,umass,471310,,"Briggs, Will",806268,Right,UMA_AMH,2f4b9099-60ac-4b27-898d-2d102c939941,54.26309,-131.78057,12.88867,5.79182,-1.817,-8.7186,-1.85507,7.85215,-3.80216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
6,2026-04-14,14:07:11.82,2,2,"Levine, Jack",809996,Right,UMA_AMH,"Kang, Jordan",831898,Right,HAR_CRI,Undefined,1,Top,0,1,0,Cutter,Slider,HitByPitch,Undefined,Undefined,Undefined,0,0,,82.12205,1.140467,0.148393,2245.284433,175.906361,11:45,5.54755,2.02534,5.74926,-30.91714,10.04087,-0.64193,4.03301,2.11,76.24046,-4.571171,0.033487,0.460618,,,,,,,,,,,,0.36571,5.17485,-2.03725,50,5.62308,-0.28525,-119.4909,1.39018,0.53737,19.50125,-24.57008,UMA_AMH,HAR_CRI,HarringtonVillage,D1,ACC,20260414-HarringtonVillage-1,c2e7be80-382c-11f1-9acd-577fe9bd3879,81.83018,,,5.88159,,,,,,,bcd79bbe-9d94-4eb0-ab6f-c2bbbf7259b8,2026-04-14,18:07:11.82,2026-04-14T14:07:11.8281216-04:00,2026-04-14T18:07:11.8281216Z,,v3,umass,471310,,"Briggs, Will",806268,Right,UMA_AMH,1ccc1355-c027-4270-ab33-8a0994e2ad1d,54.75195,-120.26393,9.75063,5.54866,2.36414,-12.28504,-2.02552,-0.30655,0.26868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
7,2026-04-14,14:07:51.87,3,1,"Levine, Jack",809996,Right,UMA_AMH,"Colasante, Gio",702687,Right,HAR_CRI,Undefined,1,Top,0,0,0,Cutter,Slider,InPlay,Undefined,LineDrive,Single,0,1,,82.81554,-0.514929,-1.749159,2369.19879,162.966518,11:30,5.58411,1.96414,5.95579,-30.94718,10.39902,-2.71992,2.52742,0.11488,74.64106,-6.315049,-2.23778,0.462796,105.38576,6.387941,16.658036,2932.808242,103.48815,5.95751,37.2842,160.3205,155.76805,21.70347,1.226174,0.81429,5.94284,-1.82365,50,5.52612,3.77322,-120.0637,-2.02718,1.16609,27.35193,-23.66357,UMA_AMH,HAR_CRI,HarringtonVillage,D1,ACC,20260414-HarringtonVillage-1,dac535f0-382c-11f1-9acd-577fe9bd3879,81.44512,6.97716,,8.17449,,,,1.64191,2.54346,-0.11836,bcd79bbe-9d94-4eb0-ab6f-c2bbbf7259b8,2026-04-14,18:07:51.87,2026-04-14T14:07:51.8718976-04:00,2026-04-14T18:07:51.8718976Z,GroundBall,v3,umass,471310,,"Briggs, Will",806268,Right,UMA_AMH,a1536cb5-4864-4226-91c4-23c8ecff15cc,54.54005,-121.09356,13.67597,5.58568,-1.13619,-11.83178,-1.96489,3.72931,0.58304,262.460164,1.6419,147.16093,-26.98068,5.3212,-1.66613,0.83787,-0.3427,0.04571,0.00828,2.54347,17.19657,-17.52738,1.84449,-0.31065,-0.06257,0.09207,-0.03131,0.00308,-0.11832,44.02644,4.92675,-1.89963,2.28805,-2.82886,1.77747,-0.487,0.03393,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
8,2026-04-14,14:08:34.25,4,1,"Levine, Jack",809996,Right,UMA_AMH,"Lane, Max",831905,Right,HAR_CRI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Error,0,1,,91.16781,-1.684679,-2.260022,2243.259098,211.84775,1:00,5.80728,1.73037,6.33617,-17.78969,15.29217,8.84343,2.77203,0.38539,83.32092,-5.074469,-0.660605,0.413968,73.6917,-9.862818,20.016784,,,,,14.32988,13.80648,18.304853,0.131246,-5.24756,8.76063,-1.56982,50,5.67598,4.86864,-132.40807,-4.40342,-9.30734,28.51814,-16.63577,UMA_AMH,HAR_CRI,HarringtonVillage,D1,ACC,20260414-HarringtonVillage-1,f3fa4e20-382c-11f1-9acd-577fe9bd3879,91.05168,2.68126,,7.84689,,,,0.78862,2.68126,-0.38777,bcd79bbe-9d94-4eb0-ab6f-c2bbbf7259b8,2026-04-14,18:08:34.25,2026-04-14T14:08:34.2584832-04:00,2026-04-14T18:08:34.2584832Z,GroundBall,v3,umass,471310,,"Briggs, Will",806268,Right,UMA_AMH,5c4ad008-0287-493b-9965-936115315c41,54.1624,-133.30156,14.25907,5.80577,-3.88221,-8.31788,-1.72692,5.16024,-4.65367,279.383965,0.78887,100.02645,-18.13678,,,,,,,2.68142,-18.52876,-14.49867,,,,,,,-0.38799,36.47141,5.92792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
9,2026-04-14,14:09:24.20,5,1,"Levine, Jack",809996,Right,UMA_AMH,"Smith, Gavin",831889,Right,HAR_CRI,Undefined,1,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.98645,-1.557073,-2.346484,2319.08582,118.072644,10:00,5.51279,1.9945,5.9835,-34.41403,5.58788,-8.43178,1.20017,-0.88427,77.28004,-7.872872,-3.861751,0.45521,,,,,,,,,,,,3.79725,3.58106,-1.80439,50,5.37042,5.25681,-120.62571,-4.37785,5.65885,20.94928,-26.83737,UMA_AMH,HAR_CRI,HarringtonVillage,D1,ACC,20260414-HarringtonVillage-1,11c31f40-382d-11f1-9acd-577fe9bd3879,82.80232,,,5.7064,,,,,,,bcd79bbe-9d94-4eb0-ab6f-c2bbbf7259b8,2026-04-14,18:09:24.20,2026-04-14T14:09:24.2029056-04:00,2026-04-14T18:09:24.2029056Z,,v3,umass,471310,,"Briggs, Will",806268,Right,UMA_AMH,aa987060-bf57-425c-a96a-0862b07b2a2e,54.5175,-121.40774,10.47464,5.51515,-3.37602,-13.41868,-1.99668,5.04557,2.82942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
10,2026-04-14,14:09:55.14,5,2,"Levine, Jack",809996,Right,UMA_AMH,"Smith, Gavin",831889,Right,HAR_CRI,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,StolenBase,0,0,,89.71488,-1.491894,-3.556938,2152.729774,214.174233,1:15,5.77124,1.72148,6.49193,-21.19541,12.74103,7.93489,2.63244,-0.88677,82.2441,-5.503098,-2.12019,0.41928,,,,,,,,,,,,-5.12595,7.40611,-1.47516,50,5.65702,7.78599,-130.22003,-4.00675,-8.81923,26.83591,-19.43174,UMA_AMH,HAR_CRI,HarringtonVillage,D1,ACC,20260414-HarringtonVillage-1,2441eca0-382d-11f1-9acd-577fe9bd3879,89.89792,,,7.47078,,,,,,,bcd79bbe-9d94-4eb0-ab6f-c2bbbf7259b8,2026-04-14,18:09:55.14,2026-04-14T14:09:55.1460000-04:00,2026-04-14T18:09:55.1460000Z,,v3,umass,471310,,"Briggs, Will",806268,Right,UMA_AMH,edf3bbcb-013d-4ec0-9e0d-ce159692082d,54.0067,-131.04313,13.41796,5.77078,-3.41074,-9.71587,-1.71812,8.05649,-4.40962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.82484,2.116006,0.785562,1.330444,-0.30664,2.46403,0.94986,-0.10468,5.68597,1.7088,127.2787,1.63179,2.87165,0.10075,110.91809,-11.70425,5.7387,14.0647,-12.94475,1.70335,0.63524,0.1873,High,High,High,,,High,High,High,,,
