PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-04-14,16:09:20.30,1,1,"Barroqueiro, Jayden",1000361023,Left,SET_PIR,"Leahy, Matthew",1000278567,Right,RID_BRO,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.81594,-1.95761,0.926787,2165.884636,162.929367,11:30,6.29401,-1.02605,5.36751,-17.03084,18.24714,-5.26138,3.03832,-0.59545,82.22257,-5.158563,-0.008413,0.427487,,,,,,,,,,,,2.89189,10.03012,0.94678,50,6.10663,-1.86964,-130.31916,-5.00876,4.98412,26.82429,-14.88733,SET_PIR,RID_BRO,OwenTCarrollField,D1,BEAST,20260414-OwenTCarrollField-1,d2fc32e0-383d-11f1-9bfd-19ac9afa3408,88.17209,,,7.59337,,,,,,,0dc8c061-bb63-44cf-9526-83abbce4bbb4,2026-04-14,20:09:20.30,2026-04-14T16:09:20.3089408-04:00,2026-04-14T20:09:20.3089408Z,,v3,471438,471421,13380,"Strnad, Ryan",10149517,Right,SET_PIR,87ec7fee-fde4-4bce-95a8-2d7e6400aad3,55.12956,-131.37077,13.41214,6.29155,-4.42513,-7.44366,1.02391,-2.06503,2.49206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
2,2026-04-14,16:09:36.92,1,2,"Barroqueiro, Jayden",1000361023,Left,SET_PIR,"Leahy, Matthew",1000278567,Right,RID_BRO,Undefined,1,Top,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.84695,-1.462327,1.217368,2276.870445,152.655809,11:00,6.33126,-0.86943,5.44538,-17.80883,16.99426,-8.27737,3.47746,-0.41926,82.99765,-4.787722,-0.256007,0.4246,70.18102,53.954495,162.355753,4105.80007,,,,,48.44748,,,4.49851,9.24957,0.76789,50,6.18999,-2.41265,-130.56113,-3.93051,7.85594,24.47031,-16.02114,SET_PIR,RID_BRO,OwenTCarrollField,D1,BEAST,20260414-OwenTCarrollField-1,dcdd57d0-383d-11f1-9bfd-19ac9afa3408,88.77154,53.60626,,6.84931,,,,1.45566,3.56808,0.41533,0dc8c061-bb63-44cf-9526-83abbce4bbb4,2026-04-14,20:09:36.92,2026-04-14T16:09:36.9247744-04:00,2026-04-14T20:09:36.9247744Z,,v3,471438,471421,13380,"Strnad, Ryan",10149517,Right,SET_PIR,11c3e9c5-7dda-4e9b-9350-42e1a7288223,55.05424,-131.50501,12.23515,6.32968,-3.31253,-8.01057,0.86679,-2.71568,3.92797,355.933598,1.45566,-57.71872,-0.30982,1.26552,-0.46505,0.3528,-0.39826,0.28244,-0.08228,3.56808,83.22566,-30.4167,4.01792,-0.90924,0.35346,-0.3092,0.2069,-0.05908,0.41533,18.35853,-1.00704,0.22326,-0.05927,0.06546,-0.08795,0.06375,-0.01858,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,,,
3,2026-04-14,16:10:00.64,1,3,"Barroqueiro, Jayden",1000361023,Left,SET_PIR,"Leahy, Matthew",1000278567,Right,RID_BRO,Undefined,1,Top,0,0,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,88.72483,-0.649791,1.760625,2213.351075,158.995918,11:15,6.17946,-1.13958,5.49361,-20.33828,15.72009,-5.59252,3.87646,0.04181,80.96443,-4.46244,0.764831,0.43219,,,,,,,,,,,,3.29792,8.44855,0.98934,50,6.10907,-3.70694,-128.73511,-2.13127,5.53256,26.80886,-18.00082,SET_PIR,RID_BRO,OwenTCarrollField,D1,BEAST,20260414-OwenTCarrollField-1,eb06d4d0-383d-11f1-9bfd-19ac9afa3408,87.21271,,,7.76039,,,,,,,0dc8c061-bb63-44cf-9526-83abbce4bbb4,2026-04-14,20:10:00.64,2026-04-14T16:10:00.6400000-04:00,2026-04-14T20:10:00.6400000Z,,v3,471438,471421,13380,"Strnad, Ryan",10149517,Right,SET_PIR,fd701889-10e0-4dad-8728-a4c02e2b3904,55.00242,-129.77267,13.40443,6.17808,-1.4346,-9.00041,1.13695,-3.92107,2.76628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.07376,2.685867,1.797683,0.888184,-1.23069,3.66476,-0.07602,-0.27372,5.38381,-3.21256,67.50707,4.76477,-57.2672,-0.24224,80.9841,-5.28846,5.41923,11.91158,-14.22912,-3.27656,-67.77083,7.84309,High,High,High,,,High,High,High,,,
4,2026-04-14,16:10:32.05,2,1,"Barroqueiro, Jayden",1000361023,Left,SET_PIR,"Hartmann, Erich",1000239317,Left,RID_BRO,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.08753,-3.124832,1.72747,2209.151077,159.417964,11:15,6.337,-0.98862,5.35975,-16.28462,19.67686,-6.95481,2.04537,0.05225,81.58944,-6.188286,0.491943,0.431609,,,,,,,,,,,,3.95433,11.07146,0.83851,50,6.04471,-3.57979,-129.09863,-7.56347,6.68745,26.35029,-13.45028,SET_PIR,RID_BRO,OwenTCarrollField,D1,BEAST,20260414-OwenTCarrollField-1,fdbd5400-383d-11f1-9bfd-19ac9afa3408,87.33011,,,7.49809,,,,,,,0dc8c061-bb63-44cf-9526-83abbce4bbb4,2026-04-14,20:10:32.05,2026-04-14T16:10:32.0522240-04:00,2026-04-14T20:10:32.0522240Z,,v3,471438,471421,13380,"Strnad, Ryan",10149517,Right,SET_PIR,b7f34818-e1a8-4dbf-8b4c-e9888269edd9,55.13717,-130.14295,13.17514,6.33391,-7.0304,-6.72514,0.98564,-3.84483,3.34373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
5,2026-04-14,16:10:50.62,2,2,"Barroqueiro, Jayden",1000361023,Left,SET_PIR,"Hartmann, Erich",1000239317,Left,RID_BRO,Undefined,1,Top,1,1,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.22097,-3.834973,1.610999,2150.488398,134.680299,10:30,6.14428,-1.34062,5.34955,-24.66564,12.56182,-11.61241,0.48505,-0.79691,80.94475,-8.339982,-0.454601,0.43914,,,,,,,,,,,,6.29819,7.5941,1.20443,50,5.78091,-3.0664,-126.48041,-9.35439,10.31605,23.10521,-19.73539,SET_PIR,RID_BRO,OwenTCarrollField,D1,BEAST,20260414-OwenTCarrollField-1,08c7ddc0-383e-11f1-9bfd-19ac9afa3408,85.83234,,,6.27622,,,,,,,0dc8c061-bb63-44cf-9526-83abbce4bbb4,2026-04-14,20:10:50.62,2026-04-14T16:10:50.6271232-04:00,2026-04-14T20:10:50.6271232Z,,v3,471438,471421,13380,"Strnad, Ryan",10149517,Right,SET_PIR,e256992f-8b88-46b9-b7de-5300e2519ebf,55.15099,-127.41791,11.55261,6.14422,-8.55363,-9.8677,1.33734,-3.48498,5.15802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
6,2026-04-14,16:11:12.89,2,3,"Barroqueiro, Jayden",1000361023,Left,SET_PIR,"Hartmann, Erich",1000239317,Left,RID_BRO,Undefined,1,Top,1,2,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.90656,-1.239937,1.903821,2189.170525,162.2563,11:30,6.23601,-1.07804,5.63096,-17.33147,19.2532,-5.78083,3.63402,0.21719,80.16309,-4.52882,0.872073,0.435332,70.20294,31.045074,-174.002832,2732.56999,,,,,49.45854,,,3.50807,10.5102,0.91992,50,6.11973,-3.99893,-127.57593,-3.28811,5.76743,26.84448,-14.89476,SET_PIR,RID_BRO,OwenTCarrollField,D1,BEAST,20260414-OwenTCarrollField-1,160d6360-383e-11f1-9bfd-19ac9afa3408,86.58311,27.72662,,7.74347,,,,2.81468,3.78371,-0.19199,0dc8c061-bb63-44cf-9526-83abbce4bbb4,2026-04-14,20:11:12.89,2026-04-14T16:11:12.8934912-04:00,2026-04-14T20:11:12.8934912Z,,v3,471438,471421,13380,"Strnad, Ryan",10149517,Right,SET_PIR,2bada68d-45bc-4f46-9b86-200cdaa08a23,54.86778,-128.59612,13.42224,6.23394,-2.72205,-7.44738,1.07606,-4.21812,2.88372,41.549668,2.81468,-87.73296,5.53143,-0.63823,0.08228,-0.00432,0.003,-0.00189,0.00081,3.78371,53.09987,-24.53233,2.60784,-0.55456,0.10532,-0.02129,0.00466,-0.0007,-0.19199,-9.21672,5.12974,-1.2705,0.28779,-0.05868,0.01344,-0.00309,0.00053,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,,,
7,2026-04-14,16:11:35.26,2,4,"Barroqueiro, Jayden",1000361023,Left,SET_PIR,"Hartmann, Erich",1000239317,Left,RID_BRO,Undefined,1,Top,1,2,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.07228,-1.960301,2.681873,1877.22508,116.105474,9:45,5.85713,-1.42708,5.56426,-35.98317,6.84772,-11.37351,1.02451,0.13233,75.04842,-8.534216,0.651515,0.471032,,,,,,,,,,,,6.46429,4.36331,1.2033,50,5.66405,-5.06391,-117.65043,-5.22924,9.12402,20.85314,-26.01544,SET_PIR,RID_BRO,OwenTCarrollField,D1,BEAST,20260414-OwenTCarrollField-1,236c8b80-383e-11f1-9bfd-19ac9afa3408,80.02104,,,6.02386,,,,,,,0dc8c061-bb63-44cf-9526-83abbce4bbb4,2026-04-14,20:11:35.26,2026-04-14T16:11:35.2607232-04:00,2026-04-14T20:11:35.2607232Z,,v3,471438,471421,13380,"Strnad, Ryan",10149517,Right,SET_PIR,7d5dea4b-5600-4a3c-8bd4-b689b08fa7b9,54.93497,-118.52191,10.42657,5.85987,-4.14202,-13.00772,1.4229,-5.44522,4.56201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
8,2026-04-14,16:11:57.38,2,5,"Barroqueiro, Jayden",1000361023,Left,SET_PIR,"Hartmann, Erich",1000239317,Left,RID_BRO,Undefined,1,Top,1,2,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.35917,-2.385414,1.86508,2191.562374,163.032253,11:30,6.28959,-0.99592,5.56225,-15.58032,20.08903,-5.76,2.76026,0.26709,81.24294,-5.354526,0.838237,0.429852,,,,,,,,,,,,3.48555,11.25044,0.83893,50,6.07377,-3.96809,-129.53306,-5.86402,5.88695,28.55628,-13.17263,SET_PIR,RID_BRO,OwenTCarrollField,D1,BEAST,20260414-OwenTCarrollField-1,30953a50-383e-11f1-9bfd-19ac9afa3408,87.68698,,,8.11623,,,,,,,0dc8c061-bb63-44cf-9526-83abbce4bbb4,2026-04-14,20:11:57.38,2026-04-14T16:11:57.3887488-04:00,2026-04-14T20:11:57.3887488Z,,v3,471438,471421,13380,"Strnad, Ryan",10149517,Right,SET_PIR,d60a42cf-bc49-4e96-8c7b-4a296e6d210a,54.93552,-130.61659,14.27814,6.28679,-5.36421,-6.58631,0.99373,-4.19146,2.94347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
9,2026-04-14,16:12:20.93,2,6,"Barroqueiro, Jayden",1000361023,Left,SET_PIR,"Hartmann, Erich",1000239317,Left,RID_BRO,Undefined,1,Top,1,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.77228,-2.512073,2.595563,1945.102836,112.578429,9:45,5.9451,-1.34333,5.47647,-36.4264,7.10595,-13.8002,0.55505,-0.06297,74.49795,-9.156824,0.134652,0.474873,,,,,,,,,,,,7.72878,4.66197,1.12521,50,5.69932,-4.76859,-117.11866,-6.35986,10.75065,21.81758,-25.68929,SET_PIR,RID_BRO,OwenTCarrollField,D1,BEAST,20260414-OwenTCarrollField-1,3eaf7510-383e-11f1-9bfd-19ac9afa3408,79.37373,,,6.27434,,,,,,,0dc8c061-bb63-44cf-9526-83abbce4bbb4,2026-04-14,20:12:20.93,2026-04-14T16:12:20.9335808-04:00,2026-04-14T20:12:20.9335808Z,,v3,471438,471421,13380,"Strnad, Ryan",10149517,Right,SET_PIR,ac9655fd-2a87-44b3-ba22-08f05bbd6a3b,55.02315,-118.05069,10.90879,5.94757,-5.26243,-12.84465,1.33873,-5.22785,5.37532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
10,2026-04-14,16:12:41.89,2,7,"Barroqueiro, Jayden",1000361023,Left,SET_PIR,"Hartmann, Erich",1000239317,Left,RID_BRO,Undefined,1,Top,1,3,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.36592,-2.203066,0.908693,2179.648387,145.19975,10:45,6.21927,-1.00916,5.36373,-20.59367,14.67733,-9.51083,2.43607,-0.94959,82.7806,-6.00665,-0.782478,0.427445,,,,,,,,,,,,5.05201,8.2363,0.93479,50,6.00695,-1.64657,-129.83453,-5.72009,8.73276,23.95631,-17.93699,SET_PIR,RID_BRO,OwenTCarrollField,D1,BEAST,20260414-OwenTCarrollField-1,4b221a50-383e-11f1-9bfd-19ac9afa3408,88.18079,,,6.58532,,,,,,,0dc8c061-bb63-44cf-9526-83abbce4bbb4,2026-04-14,20:12:41.89,2026-04-14T16:12:41.8944512-04:00,2026-04-14T20:12:41.8944512Z,,v3,471438,471421,13380,"Strnad, Ryan",10149517,Right,SET_PIR,43e93fad-61e3-463d-a5f6-781db0e2cccf,55.13666,-130.77888,11.97816,6.21849,-5.01302,-8.9685,1.00648,-1.99081,4.36638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
