PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-04-11,13:01:13.92,1,1,"Gowder, Gabe",10107232,Left,VIR_WIS,"Ortega, Ryan",1000359471,Right,TUS_PIO,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.18207,-3.10086,1.583406,1985.660059,148.236682,11:00,6.47368,-0.89067,6.1609,-21.06607,16.48127,-9.41028,1.84948,-0.21162,78.53928,-7.084,-0.114698,0.441023,,,,,,,,,,,,5.34016,9.83276,0.77511,50,6.22709,-3.0836,-124.9703,-7.36867,8.3872,26.79785,-16.7308,VIR_WIS,TUS_PIO,BurchellStallard,D2,NCAASA,20260411-BurchellStallard-2,0c6457b0-35c8-11f1-b3a9-91801cdaab33,85.46595,,,7.64279,,,,,,,8e8220e4-71ac-4d53-b0ab-228c0235501a,2026-04-11,17:01:13.92,2026-04-11T13:01:13.9255296-04:00,2026-04-11T17:01:13.9255296Z,,v3,643-146115,471724,,"Hardy, Andrew",10115872,Right,VIR_WIS,8c19cbb2-8411-4b73-8fed-9dcab081a2b2,54.34143,-125.89781,13.39892,6.4721,-6.7896,-8.3654,0.88687,-3.37389,4.1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
2,2026-04-11,13:01:29.17,1,2,"Gowder, Gabe",10107232,Left,VIR_WIS,"Ortega, Ryan",1000359471,Right,TUS_PIO,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.7069,-3.549211,1.710568,2006.467059,152.411106,11:00,6.55252,-0.66153,6.01535,-20.98407,17.11651,-8.27874,1.51014,0.23373,78.36983,-7.497111,0.220878,0.44426,,,,,,,,,,,,4.79437,10.23666,0.53193,50,6.26213,-3.38857,-124.24527,-8.31949,7.46387,25.83796,-16.23769,VIR_WIS,TUS_PIO,BurchellStallard,D2,NCAASA,20260411-BurchellStallard-2,157c8750-35c8-11f1-b3a9-91801cdaab33,84.84322,,,7.33707,,,,,,,8e8220e4-71ac-4d53-b0ab-228c0235501a,2026-04-11,17:01:29.17,2026-04-11T13:01:29.1765760-04:00,2026-04-11T17:01:29.1765760Z,,v3,643-146115,471724,,"Hardy, Andrew",10115872,Right,VIR_WIS,2dd92f8d-50d5-4004-aeff-ea75b3f4da05,54.48862,-125.17524,12.91898,6.55105,-7.73506,-8.11884,0.65873,-3.65721,3.73194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
3,2026-04-11,13:01:46.30,1,3,"Gowder, Gabe",10107232,Left,VIR_WIS,"Ortega, Ryan",1000359471,Right,TUS_PIO,Undefined,1,Top,0,0,2,Cutter,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.03154,-2.267359,1.614784,1654.431835,169.374652,11:45,6.22318,-1.05132,6.36919,-31.39238,12.76674,-2.12028,1.51873,0.25836,72.40581,-8.146128,1.230505,0.47828,,,,,,,,,,,,1.59362,7.7578,0.93554,50,6.04441,-3.16287,-114.75072,-5.39139,2.11235,22.40218,-21.89099,VIR_WIS,TUS_PIO,BurchellStallard,D2,NCAASA,20260411-BurchellStallard-2,1faed980-35c8-11f1-b3a9-91801cdaab33,78.80839,,,6.62573,,,,,,,8e8220e4-71ac-4d53-b0ab-228c0235501a,2026-04-11,17:01:46.30,2026-04-11T13:01:46.3047680-04:00,2026-04-11T17:01:46.3047680Z,,v3,643-146115,471724,,"Hardy, Andrew",10115872,Right,VIR_WIS,dfab1e25-457d-4fcb-819b-9c4afb4cf4f6,54.13464,-115.55509,11.20109,6.22388,-4.60537,-10.9455,1.05047,-3.23871,1.05617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
4,2026-04-11,13:02:10.13,1,4,"Gowder, Gabe",10107232,Left,VIR_WIS,"Ortega, Ryan",1000359471,Right,TUS_PIO,Undefined,1,Top,0,0,2,Cutter,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.68994,-1.454244,1.374609,1696.563326,171.123935,11:45,6.27193,-1.04031,6.31668,-33.61041,10.99068,-1.4863,2.13081,0.10229,72.02458,-7.741238,1.105475,0.480667,99.25242,18.348933,-38.751319,2591.87032,83.34401,26.4891,-71.78965,274.62087,274.62087,-45.007175,2.546214,1.1874,6.57524,0.94037,50,6.14929,-2.69195,-114.30516,-3.82695,1.56122,22.29273,-23.52889,VIR_WIS,TUS_PIO,BurchellStallard,D2,NCAASA,20260411-BurchellStallard-2,2de798c0-35c8-11f1-b3a9-91801cdaab33,78.41701,28.35244,,6.66537,,,,2.38384,2.32444,-0.14628,8e8220e4-71ac-4d53-b0ab-228c0235501a,2026-04-11,17:02:10.13,2026-04-11T13:02:10.1392896-04:00,2026-04-11T17:02:10.1392896Z,LineDrive,v3,643-146115,471724,,"Hardy, Andrew",10115872,Right,VIR_WIS,1cdde235-0a81-49eb-8cda-2cc7b0c19043,54.18701,-115.11885,11.14636,6.2733,-2.96814,-11.76444,1.03967,-2.74893,0.78061,,2.38385,107.7535,-19.13624,4.0589,-0.92336,0.19487,-0.04085,0.00633,-0.00047,2.32444,45.82583,-22.43184,2.40862,-0.48911,0.09613,-0.01554,0.00207,-0.00015,-0.14628,-86.48573,3.95362,0.28717,-0.2198,0.07956,-0.01964,0.00332,-0.00026,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,
5,2026-04-11,13:02:45.27,1,5,"Gowder, Gabe",10107232,Left,VIR_WIS,"Ortega, Ryan",1000359471,Right,TUS_PIO,Undefined,1,Top,0,0,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.33195,1.990858,-1.369659,2418.405329,261.871311,2:45,6.12451,-1.62462,5.67303,-48.04711,3.44162,11.80304,3.97811,-1.91832,67.51472,-6.877014,0.739923,0.516449,,,,,,,,,,,,-6.34481,1.72343,1.733,50,6.26297,2.13399,-107.77011,2.2711,-7.39153,20.38016,-30.16632,VIR_WIS,TUS_PIO,BurchellStallard,D2,NCAASA,20260411-BurchellStallard-2,42dda7b0-35c8-11f1-b3a9-91801cdaab33,72.98387,,,6.81723,,,,,,,8e8220e4-71ac-4d53-b0ab-228c0235501a,2026-04-11,17:02:45.27,2026-04-11T13:02:45.2782592-04:00,2026-04-11T17:02:45.2782592Z,,v3,643-146115,471724,,"Hardy, Andrew",10115872,Right,VIR_WIS,2f2f0586-bb40-4134-b436-f5fb13719fe9,54.82822,-108.67932,10.19008,6.13163,3.61691,-15.08316,1.63044,2.46374,-3.69576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
6,2026-04-11,13:03:02.56,1,6,"Gowder, Gabe",10107232,Left,VIR_WIS,"Ortega, Ryan",1000359471,Right,TUS_PIO,Undefined,1,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.48886,-0.788523,-0.368107,1901.016709,151.641591,11:00,6.38218,-0.94962,6.01865,-21.90883,16.53379,-8.1989,3.82593,-1.97386,77.36305,-4.950625,-1.843154,0.44625,,,,,,,,,,,,4.06662,9.12843,0.98272,50,6.30843,1.13392,-124.05194,-2.33372,6.26323,27.51084,-18.11487,VIR_WIS,TUS_PIO,BurchellStallard,D2,NCAASA,20260411-BurchellStallard-2,4d27c7a0-35c8-11f1-b3a9-91801cdaab33,84.46491,,,8.12581,,,,,,,8e8220e4-71ac-4d53-b0ab-228c0235501a,2026-04-11,17:03:02.56,2026-04-11T13:03:02.5640960-04:00,2026-04-11T17:03:02.5640960Z,,v3,643-146115,471724,,"Hardy, Andrew",10115872,Right,VIR_WIS,0c028cac-1240-4031-ba08-dfb6e9333e72,54.48111,-125.04176,13.75542,6.38067,-1.68196,-9.05743,0.94598,0.90858,3.13162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
7,2026-04-11,13:03:23.98,1,7,"Gowder, Gabe",10107232,Left,VIR_WIS,"Ortega, Ryan",1000359471,Right,TUS_PIO,Undefined,1,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.5749,-4.310843,1.425086,1963.861978,147.398061,11:00,6.433,-0.78916,6.31248,-22.64147,14.8978,-8.78729,0.56622,-0.20834,79.02328,-8.54129,-0.166142,0.440975,,,,,,,,,,,,5.0078,9.27855,0.68899,50,6.10541,-2.76696,-124.12191,-10.0044,7.84419,23.89656,-17.64015,VIR_WIS,TUS_PIO,BurchellStallard,D2,NCAASA,20260411-BurchellStallard-2,59e5f4d0-35c8-11f1-b3a9-91801cdaab33,85.47514,,,6.55161,,,,,,,8e8220e4-71ac-4d53-b0ab-228c0235501a,2026-04-11,17:03:23.98,2026-04-11T13:03:23.9852032-04:00,2026-04-11T17:03:23.9852032Z,,v3,643-146115,471724,,"Hardy, Andrew",10115872,Right,VIR_WIS,3dfbb3a3-bdbe-41b2-9d62-bdb5e4a1e76a,54.19292,-124.92655,11.94828,6.43227,-9.41043,-8.82008,0.7866,-3.03108,3.92209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
8,2026-04-11,13:03:43.76,1,8,"Gowder, Gabe",10107232,Left,VIR_WIS,"Ortega, Ryan",1000359471,Right,TUS_PIO,Undefined,1,Top,0,3,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,86.35338,-1.894692,1.455374,1987.80122,132.831856,10:30,6.3131,-0.84961,6.31523,-24.83194,12.34835,-11.94611,2.49723,-0.50417,78.53184,-6.579848,-0.707167,0.438862,95.42331,5.590374,-21.328714,1969.225051,,,,102.11965,102.11965,-22.422003,0.79583,6.69772,7.38162,0.74863,50,6.16237,-2.72954,-125.37328,-4.87184,10.55584,27.67015,-20.54036,VIR_WIS,TUS_PIO,BurchellStallard,D2,NCAASA,20260411-BurchellStallard-2,65af13a0-35c8-11f1-b3a9-91801cdaab33,85.88683,4.48082,,7.82154,,,,1.72529,2.37777,0.61494,8e8220e4-71ac-4d53-b0ab-228c0235501a,2026-04-11,17:03:43.76,2026-04-11T13:03:43.7695488-04:00,2026-04-11T17:03:43.7695488Z,GroundBall,v3,643-146115,471724,,"Hardy, Andrew",10115872,Right,VIR_WIS,7fd2f8d2-e80e-40e3-ab4c-b12b4d124975,54.18822,-126.29425,13.83508,6.31315,-4.18818,-10.27018,0.84533,-3.08088,5.27792,,1.77493,128.9006,-15.7958,,,,,,,2.42957,12.74956,-19.93194,,,,,,,0.62468,-50.8307,1.37094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
9,2026-04-11,13:04:20.91,2,1,"Gowder, Gabe",10107232,Left,VIR_WIS,"Ponte, Alejandro",10179229,Left,TUS_PIO,Undefined,1,Top,1,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.77274,0.368711,1.891174,2339.560715,282.931562,3:30,6.12684,-1.42683,5.74165,-53.33696,-0.59756,9.2089,2.02562,1.10226,67.63169,-9.357702,3.540543,0.522684,,,,,,,,,,,,-4.20366,0.06831,1.26361,50,6.12469,-3.81097,-105.76518,-0.91835,-4.78746,17.12183,-32.09624,VIR_WIS,TUS_PIO,BurchellStallard,D2,NCAASA,20260411-BurchellStallard-2,7be8c620-35c8-11f1-b3a9-91801cdaab33,72.11328,,,5.14105,,,,,,,8e8220e4-71ac-4d53-b0ab-228c0235501a,2026-04-11,17:04:20.91,2026-04-11T13:04:20.9179136-04:00,2026-04-11T17:04:20.9179136Z,,v3,643-146115,471724,,"Hardy, Andrew",10115872,Right,VIR_WIS,89ea5808-d6c5-4101-bcc9-21747e5b23f9,54.76406,-106.53363,8.56092,6.13358,0.52215,-16.04812,1.42983,-3.59611,-2.39373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
10,2026-04-11,13:04:37.77,2,2,"Gowder, Gabe",10107232,Left,VIR_WIS,"Ponte, Alejandro",10179229,Left,TUS_PIO,Undefined,1,Top,1,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.46717,-0.102291,3.186926,2464.595005,268.133589,3:00,6.05916,-1.49588,5.69205,-51.66735,2.00032,11.77768,1.65806,2.45904,67.13192,-9.514308,5.289164,0.527264,,,,,,,,,,,,-5.11941,1.53618,1.22004,50,6.01816,-6.26254,-105.14667,-1.72548,-5.73174,17.81367,-30.45412,VIR_WIS,TUS_PIO,BurchellStallard,D2,NCAASA,20260411-BurchellStallard-2,8602d560-35c8-11f1-b3a9-91801cdaab33,71.4869,,,5.33524,,,,,,,8e8220e4-71ac-4d53-b0ab-228c0235501a,2026-04-11,17:04:37.77,2026-04-11T13:04:37.7775104-04:00,2026-04-11T17:04:37.7775104Z,,v3,643-146115,471724,,"Hardy, Andrew",10115872,Right,VIR_WIS,311350d1-9d2d-4036-9f2f-168f7f049497,54.81277,-105.9589,8.90684,6.06518,-0.33689,-15.22706,1.49963,-6.0012,-2.86587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
