PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-04-11,12:57:13.48,1,1,"Miller, Allen",1000258630,Right,SHE_UNI1,"Barthol, Bo",1000115478,Right,KUT_GOL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.32159,-2.331717,-4.084684,2209.07352,208.907901,1:00,6.28762,2.38825,5.57572,-20.83623,16.00993,8.11178,2.36654,-0.75761,79.90881,-6.246608,-2.642662,0.436886,,,,,,,,,,,,-5.35599,9.19792,-2.04126,50,6.07286,8.75971,-127.67604,-5.8802,-8.7443,28.96974,-17.15739,SHE_UNI1,KUT_GOL,FairfaxField,D2,Team,20260411-FairfaxField-1,7d3008a0-35c7-11f1-87b4-75b15fdda9fb,86.27531,,,8.41278,,,,,,,67921734-d835-4b20-a412-df42471280d0,2026-04-11,16:57:13.48,2026-04-11T12:57:13.4802944-04:00,2026-04-11T16:57:13.4802944Z,,v3,643-145790,643-145138,,"Sofran, Austin",10266664,Right,SHE_UNI1,7542e131-4345-4cfd-a430-4400e488d0cb,54.92424,-128.78851,14.48487,6.28601,-5.22134,-8.57869,-2.38409,9.0955,-4.37215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
2,2026-04-11,12:57:28.15,1,2,"Miller, Allen",1000258630,Right,SHE_UNI1,"Barthol, Bo",1000115478,Right,KUT_GOL,Undefined,1,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.02541,-3.285778,-3.471288,2239.884508,228.332795,1:30,6.30327,2.44699,5.52938,-21.38619,15.87847,16.28887,1.44026,0.55519,79.49334,-7.297537,-0.57177,0.43936,,,,,,,,,,,,-9.24469,9.44367,-2.15568,50,6.00287,6.9818,-127.19149,-8.00572,-14.93998,29.37191,-16.9125,SHE_UNI1,KUT_GOL,FairfaxField,D2,Team,20260411-FairfaxField-1,85f620a0-35c7-11f1-87b4-75b15fdda9fb,85.78951,,,8.53206,,,,,,,67921734-d835-4b20-a412-df42471280d0,2026-04-11,16:57:28.15,2026-04-11T12:57:28.1566208-04:00,2026-04-11T16:57:28.1566208Z,,v3,643-145790,643-145138,,"Sofran, Austin",10266664,Right,SHE_UNI1,abcdf630-405f-4798-9a5e-a2482310cf07,54.9699,-128.33405,14.68596,6.30149,-7.34783,-8.45625,-2.43857,7.56296,-7.46999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
3,2026-04-11,12:57:44.41,1,3,"Miller, Allen",1000258630,Right,SHE_UNI1,"Barthol, Bo",1000115478,Right,KUT_GOL,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.83157,-1.196076,-2.604976,2281.065783,219.847621,1:15,6.26165,2.52596,5.59554,-22.46167,13.77178,10.42768,3.27172,0.96093,80.35515,-5.409461,-0.745578,0.433238,,,,,,,,,,,,-6.0239,7.70229,-2.30903,50,6.14461,5.38327,-128.67979,-3.43453,-9.9969,29.25662,-19.39184,SHE_UNI1,KUT_GOL,FairfaxField,D2,Team,20260411-FairfaxField-1,8fa33d40-35c7-11f1-87b4-75b15fdda9fb,87.00172,,,8.47643,,,,,,,67921734-d835-4b20-a412-df42471280d0,2026-04-11,16:57:44.41,2026-04-11T12:57:44.4163584-04:00,2026-04-11T16:57:44.4163584Z,,v3,643-145790,643-145138,,"Sofran, Austin",10266664,Right,SHE_UNI1,b94b841c-0f88-461e-90d2-f2174a99a673,54.90335,-129.78983,14.62831,6.26096,-2.69878,-9.69592,-2.52048,5.76257,-4.99845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
4,2026-04-11,12:58:00.87,1,4,"Miller, Allen",1000258630,Right,SHE_UNI1,"Barthol, Bo",1000115478,Right,KUT_GOL,Undefined,1,Top,0,1,2,Cutter,Changeup,InPlay,Undefined,LineDrive,Out,1,0,,84.53266,-0.508429,-4.043183,2110.162201,262.227158,2:45,6.24228,2.20451,6.07582,-35.34006,3.67587,17.66812,2.82562,-0.07068,77.2957,-7.057814,-0.867133,0.449565,85.60114,18.040762,-19.024679,3215.225686,101.16216,25.94224,-43.19934,231.71371,167.56496,-28.225102,2.747977,-10.27552,2.41177,-1.90041,50,6.18402,7.97761,-122.58789,-2.23167,-15.59733,24.80291,-28.51317,SHE_UNI1,KUT_GOL,FairfaxField,D2,Team,20260411-FairfaxField-1,99751ff0-35c7-11f1-87b4-75b15fdda9fb,83.84204,26.58968,,7.23696,,,,0.23207,2.70992,0.06795,67921734-d835-4b20-a412-df42471280d0,2026-04-11,16:58:00.87,2026-04-11T12:58:00.8764928-04:00,2026-04-11T16:58:00.8764928Z,LineDrive,v3,643-145790,643-145138,,"Sofran, Austin",10266664,Right,SHE_UNI1,414bbf0d-cdfa-4534-b1ff-e696e621365d,54.42835,-123.48062,12.40145,6.24588,-1.2054,-14.25659,-2.19765,8.539,-7.79867,119.491708,0.23202,112.85694,-19.90963,3.48306,-0.71499,0.11016,-0.00896,-0.00212,0.00054,2.70994,38.88081,-17.26653,1.33335,-0.1805,0.0347,-0.00935,0.00291,-0.00043,0.06796,-38.91362,-3.27343,2.05576,-0.64913,0.16902,-0.0367,0.00611,-0.00048,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,
5,2026-04-11,12:58:30.93,2,1,"Miller, Allen",1000258630,Right,SHE_UNI1,"Burr, Cameron",10318424,Right,KUT_GOL,Undefined,1,Top,1,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.34089,1.177365,-1.996686,2892.335299,48.334727,7:30,6.1256,2.46705,5.1225,-53.20231,-7.72957,-10.15977,2.80196,-0.2612,73.43066,-8.408181,-3.794455,0.485341,,,,,,,,,,,,4.51886,-3.72311,-2.27104,50,6.19482,4.43433,-115.19938,0.42441,6.10168,20.43801,-37.20126,SHE_UNI1,KUT_GOL,FairfaxField,D2,Team,20260411-FairfaxField-1,ab636d20-35c7-11f1-87b4-75b15fdda9fb,77.66177,,,5.91022,,,,,,,67921734-d835-4b20-a412-df42471280d0,2026-04-11,16:58:30.93,2026-04-11T12:58:30.9342720-04:00,2026-04-11T16:58:30.9342720Z,,v3,643-145790,643-145138,,"Sofran, Austin",10266664,Right,SHE_UNI1,dd34245e-2871-43ad-b50a-e54c4f351a1b,55.38336,-116.15053,10.21901,6.13478,2.15571,-18.60063,-2.4708,4.15037,3.05084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
6,2026-04-11,12:58:43.83,2,2,"Miller, Allen",1000258630,Right,SHE_UNI1,"Burr, Cameron",10318424,Right,KUT_GOL,Undefined,1,Top,1,0,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.95524,-2.957562,-3.162598,2238.70248,225.389458,1:30,6.24326,2.22381,5.48838,-20.9621,15.73225,14.51532,1.72267,0.47151,79.90214,-6.902418,-0.580114,0.435984,,,,,,,,,,,,-8.35682,9.31579,-1.95645,50,5.96969,6.44817,-128.5452,-7.33573,-13.71189,31.45982,-16.88868,SHE_UNI1,KUT_GOL,FairfaxField,D2,Team,20260411-FairfaxField-1,b30f6290-35c7-11f1-87b4-75b15fdda9fb,86.45363,,,9.0531,,,,,,,67921734-d835-4b20-a412-df42471280d0,2026-04-11,16:58:43.83,2026-04-11T12:58:43.8342656-04:00,2026-04-11T16:58:43.8342656Z,,v3,643-145790,643-145138,,"Sofran, Austin",10266664,Right,SHE_UNI1,56676deb-c4ad-4b5f-af52-59c9dd873cf3,55.01126,-129.76585,15.72991,6.24161,-6.68044,-8.44434,-2.21696,6.9802,-6.85595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
7,2026-04-11,12:58:59.30,2,3,"Miller, Allen",1000258630,Right,SHE_UNI1,"Burr, Cameron",10318424,Right,KUT_GOL,Undefined,1,Top,1,0,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,76.34579,-0.117874,-1.038011,2845.377673,49.983708,7:45,6.4342,1.92955,5.30045,-62.18732,-11.99591,-16.52647,1.14124,-0.42233,69.22829,-11.366544,-3.983074,0.509901,,,,,,,,,,,,7.91477,-5.43725,-1.82265,50,6.37828,2.65135,-110.63158,-2.36462,9.5405,24.77552,-38.72813,SHE_UNI1,KUT_GOL,FairfaxField,D2,Team,20260411-FairfaxField-1,bc5076f0-35c7-11f1-87b4-75b15fdda9fb,73.92104,,,7.1175,,,,,,,67921734-d835-4b20-a412-df42471280d0,2026-04-11,16:58:59.30,2026-04-11T12:58:59.3081856-04:00,2026-04-11T16:58:59.3081856Z,,v3,643-145790,643-145138,,"Sofran, Austin",10266664,Right,SHE_UNI1,b25e6e39-ea97-419c-b4cf-397bf5b63501,55.20382,-111.79088,12.38776,6.44653,-0.55244,-19.36407,-1.93627,2.20493,4.77025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
8,2026-04-11,12:59:27.73,3,1,"Miller, Allen",1000258630,Right,SHE_UNI1,"Ferguson, Jared",1000396806,Left,KUT_GOL,Undefined,1,Top,2,0,0,TwoSeamFastBall,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.21406,-0.41583,-2.815149,2187.36548,254.664414,2:30,6.06734,2.29864,6.12513,-32.30203,5.95303,17.19682,2.9906,1.12706,77.85973,-6.429881,0.283828,0.44516,,,,,,,,,,,,-9.62823,3.59047,-2.09143,50,6.01885,5.39657,-123.7094,-1.93307,-14.8788,25.32769,-26.62556,SHE_UNI1,KUT_GOL,FairfaxField,D2,Team,20260411-FairfaxField-1,cd3dcee0-35c7-11f1-87b4-75b15fdda9fb,84.67171,,,7.35433,,,,,,,67921734-d835-4b20-a412-df42471280d0,2026-04-11,16:59:27.73,2026-04-11T12:59:27.7330432-04:00,2026-04-11T16:59:27.7330432Z,,v3,643-145790,643-145138,,"Sofran, Austin",10266664,Right,SHE_UNI1,404b3fd2-2d1f-41d6-adc8-3f35f38acf60,54.37744,-124.60239,12.66385,6.07046,-0.99432,-13.31278,-2.29095,5.92116,-7.4394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
9,2026-04-11,12:59:43.12,3,2,"Miller, Allen",1000258630,Right,SHE_UNI1,"Ferguson, Jared",1000396806,Left,KUT_GOL,Undefined,1,Top,2,0,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,75.13063,0.194464,-1.293493,2886.623275,44.075476,7:30,6.44016,2.09609,5.2293,-66.04968,-14.2593,-15.62123,1.11888,-0.42192,68.43129,-11.714835,-4.073654,0.51796,,,,,,,,,,,,7.39993,-6.73886,-1.96455,50,6.40835,3.05743,-108.9124,-1.87892,8.67402,23.4274,-40.07317,SHE_UNI1,KUT_GOL,FairfaxField,D2,Team,20260411-FairfaxField-1,d66df350-35c7-11f1-87b4-75b15fdda9fb,72.77099,,,6.69934,,,,,,,67921734-d835-4b20-a412-df42471280d0,2026-04-11,16:59:43.12,2026-04-11T12:59:43.1272960-04:00,2026-04-11T16:59:43.1272960Z,,v3,643-145790,643-145138,,"Sofran, Austin",10266664,Right,SHE_UNI1,bae97c82-0f36-4d1d-871c-0b9e5a8ef0ef,55.27665,-110.04157,11.7137,6.45237,0.05255,-20.03659,-2.10183,2.63936,4.33701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
10,2026-04-11,12:59:58.27,3,3,"Miller, Allen",1000258630,Right,SHE_UNI1,"Ferguson, Jared",1000396806,Left,KUT_GOL,Undefined,1,Top,2,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.26887,-0.418609,-0.584859,2353.271539,241.380003,2:00,6.11461,2.45753,5.34626,-23.90974,11.03386,17.79178,3.72942,3.39152,81.74628,-4.885916,2.576925,0.425457,,,,,,,,,,,,-8.99268,6.05402,-2.4175,50,6.06032,0.48625,-132.16481,-1.83421,-15.56753,33.75603,-21.69372,SHE_UNI1,KUT_GOL,FairfaxField,D2,Team,20260411-FairfaxField-1,df68d6f0-35c7-11f1-87b4-75b15fdda9fb,88.59292,,,9.52259,,,,,,,67921734-d835-4b20-a412-df42471280d0,2026-04-11,16:59:58.27,2026-04-11T12:59:58.2786048-04:00,2026-04-11T16:59:58.2786048Z,,v3,643-145790,643-145138,,"Sofran, Austin",10266664,Right,SHE_UNI1,f30ec506-6645-4215-8361-22bec21d8b57,55.15133,-133.47401,16.87801,6.11515,-0.99283,-10.84686,-2.44807,1.09003,-7.78376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
