PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-04-11,15:46:11.96,1,1,"Rubel, Brayden",1000465953,Left,MAR_SAI,"Coins, Constantine",1000521867,Right,LEW_UNI,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.03549,-0.816469,2.148273,1933.947325,127.150992,10:15,6.08168,-1.81678,6.19334,-19.3506,13.23599,-16.11489,3.71478,-1.17544,84.11119,-4.480147,-0.759416,0.410857,,,,,,,,,,,,8.90245,7.38756,1.66266,50,6.0103,-4.33246,-133.70963,-2.49962,16.11916,28.78676,-18.79779,MAR_SAI,LEW_UNI,WeberField,D2,Team,20260411-WeberField-4,7a4696c0-35e7-11f1-b00c-29751ba05a0a,91.74098,,,7.9243,,,,,,,fe4fc61a-69b9-4de8-9f49-05f40d950979,2026-04-11,20:46:11.96,2026-04-11T15:46:11.9624192-05:00,2026-04-11T20:46:11.9624192Z,,v3,643-145280,643-145187,,"Timon, Zane",10048009,Right,MAR_SAI,7f4beaa7-8da0-44f6-a4c8-8c5b96920226,54.30499,-134.63328,14.39338,6.08083,-1.89648,-9.39889,1.80996,-4.84966,8.05958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
2,2026-04-11,15:46:29.12,1,2,"Rubel, Brayden",1000465953,Left,MAR_SAI,"Coins, Constantine",1000521867,Right,LEW_UNI,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.24227,-1.477511,2.961069,1998.991354,143.48101,10:45,5.9627,-1.92436,6.29046,-16.50052,15.64426,-10.88182,3.22398,-0.10007,84.8712,-4.615245,0.996347,0.408062,,,,,,,,,,,,6.37989,8.79394,1.71112,50,5.84554,-6.47634,-133.98665,-3.93238,11.69208,26.74647,-16.05787,MAR_SAI,LEW_UNI,WeberField,D2,Team,20260411-WeberField-4,847b32e0-35e7-11f1-b00c-29751ba05a0a,92.3693,,,7.37108,,,,,,,fe4fc61a-69b9-4de8-9f49-05f40d950979,2026-04-11,20:46:29.12,2026-04-11T15:46:29.1268608-05:00,2026-04-11T20:46:29.1268608Z,,v3,643-145280,643-145187,,"Timon, Zane",10048009,Right,MAR_SAI,a2e3165c-9abc-4b04-9526-687e68670ec8,54.20789,-134.82401,13.37324,5.96078,-3.42965,-8.02893,1.91961,-6.84239,5.84604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
3,2026-04-11,15:46:50.16,1,3,"Rubel, Brayden",1000465953,Left,MAR_SAI,"Coins, Constantine",1000521867,Right,LEW_UNI,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.09704,-3.445376,4.262705,2232.500608,148.444517,11:00,5.99442,-1.77965,6.31143,-15.8917,15.93824,-9.17579,1.48375,1.38957,85.45315,-6.464983,2.609339,0.406059,,,,,,,,,,,,6.04189,9.59438,1.47166,50,5.73359,-9.69643,-134.85923,-8.60541,11.15284,28.68659,-14.46355,MAR_SAI,LEW_UNI,WeberField,D2,Team,20260411-WeberField-4,9108da30-35e7-11f1-b00c-29751ba05a0a,92.82498,,,7.64389,,,,,,,fe4fc61a-69b9-4de8-9f49-05f40d950979,2026-04-11,20:46:50.16,2026-04-11T15:46:50.1657600-05:00,2026-04-11T20:46:50.1657600Z,,v3,643-145280,643-145187,,"Timon, Zane",10048009,Right,MAR_SAI,ca82a24a-12f4-400b-9a4c-4992a0062131,54.19034,-135.74766,14.3433,5.99316,-8.15748,-7.23178,1.7773,-10.04183,5.57642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
4,2026-04-11,15:47:11.91,1,4,"Rubel, Brayden",1000465953,Left,MAR_SAI,"Coins, Constantine",1000521867,Right,LEW_UNI,Undefined,1,Top,0,2,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.13162,-1.352715,2.954681,2008.17514,121.649387,10:00,5.92158,-1.90619,6.44592,-20.65757,11.66205,-17.22292,2.95535,-0.62425,84.06379,-5.268872,-0.166102,0.409171,76.10576,20.844934,162.95061,2130.479398,,,,,43.45093,,,9.87229,6.80048,1.70398,50,5.81621,-6.21433,-133.79378,-3.78098,17.84434,29.62757,-19.88206,MAR_SAI,LEW_UNI,WeberField,D2,Team,20260411-WeberField-4,9e03c240-35e7-11f1-b00c-29751ba05a0a,92.1191,15.53335,,8.06783,,,,1.27262,2.85486,0.56058,fe4fc61a-69b9-4de8-9f49-05f40d950979,2026-04-11,20:47:11.91,2026-04-11T15:47:11.9198208-05:00,2026-04-11T20:47:11.9198208Z,,v3,643-145280,643-145187,,"Timon, Zane",10048009,Right,MAR_SAI,1d73ba1e-8096-4c00-a44c-b83e46bd613a,54.05357,-134.68842,14.81379,5.92132,-3.18062,-9.94103,1.89976,-6.75316,8.92217,313.731674,1.2705,-99.66924,9.01735,,,,,,,2.86891,39.29881,-24.76076,,,,,,,0.56987,30.30634,-9.00155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,,,
5,2026-04-11,15:47:35.94,1,5,"Rubel, Brayden",1000465953,Left,MAR_SAI,"Coins, Constantine",1000521867,Right,LEW_UNI,Undefined,1,Top,0,2,2,Splitter,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.464,-1.652161,3.416808,1139.150088,98.935845,9:15,5.88417,-1.92402,5.95861,-34.87175,3.86681,-14.0545,1.44297,0.07698,76.66203,-8.162094,0.891791,0.447964,69.48497,0.3451,-63.302593,5319.660647,,,,33.24067,33.24067,-60.038305,0.327245,8.55044,3.08181,1.66036,50,5.73374,-6.87504,-124.9456,-4.77101,13.00343,34.06823,-27.48728,MAR_SAI,LEW_UNI,WeberField,D2,Team,20260411-WeberField-4,ac5d7700-35e7-11f1-b00c-29751ba05a0a,84.14162,1.68176,,9.80196,,,,2.5229,1.67714,-0.20078,fe4fc61a-69b9-4de8-9f49-05f40d950979,2026-04-11,20:47:35.94,2026-04-11T15:47:35.9464960-05:00,2026-04-11T20:47:35.9464960Z,GroundBall,v3,643-145280,643-145187,,"Timon, Zane",10048009,Right,MAR_SAI,b4e92e98-3075-4584-9ffc-bd232275c1ee,54.53597,-126.17633,17.03411,5.88816,-3.77802,-13.74364,1.91721,-7.3448,6.50172,,2.52537,45.68466,-8.187,,,,,,,1.68008,0.49406,-17.22514,,,,,,,-0.20333,-90.94091,10.90104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,,,,
6,2026-04-11,15:48:01.22,1,6,"Rubel, Brayden",1000465953,Left,MAR_SAI,"Coins, Constantine",1000521867,Right,LEW_UNI,Undefined,1,Top,0,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,92.03546,-1.113947,2.424527,1979.63749,150.840721,11:00,6.07256,-1.78992,6.21278,-15.56127,17.41942,-9.06815,3.7467,-0.30673,83.07395,-4.121762,0.788949,0.413334,,,,,,,,,,,,5.42626,9.69099,1.61234,50,5.98107,-5.26203,-133.48348,-3.01355,9.67027,32.02009,-14.90347,MAR_SAI,LEW_UNI,WeberField,D2,Team,20260411-WeberField-4,bb667e90-35e7-11f1-b00c-29751ba05a0a,91.19122,,,8.96151,,,,,,,fe4fc61a-69b9-4de8-9f49-05f40d950979,2026-04-11,20:48:01.22,2026-04-11T15:48:01.2270000-05:00,2026-04-11T20:48:01.2270000Z,,v3,643-145280,643-145187,,"Timon, Zane",10048009,Right,MAR_SAI,7b5118f6-cb65-4e45-99ff-63296b1991e3,54.28274,-134.5069,16.01005,6.06978,-2.53721,-7.45174,1.78547,-5.57111,4.83513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.94944,,,0.991479,,,,-4.14347,6.30348,2.15391,70.47452,3.72932,-54.306,-4.1019,80.6002,-5.43692,6.33028,10.43452,-13.175,2.09384,-63.49908,6.68262,High,High,High,,,High,Medium,Medium,,,
7,2026-04-11,15:48:28.60,2,1,"Rubel, Brayden",1000465953,Left,MAR_SAI,"Chaltin, Alex",10096854,Right,LEW_UNI,Undefined,1,Top,1,0,0,Splitter,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.48627,-1.009951,3.657718,1216.120396,95.799618,9:15,5.89982,-2.01548,5.85259,-34.83683,3.23673,-18.17536,2.05633,-0.12685,78.10872,-7.463008,0.400517,0.444103,,,,,,,,,,,,10.4606,2.39441,1.72861,50,5.79748,-7.24567,-125.23699,-3.40736,16.34209,29.14744,-28.43338,MAR_SAI,LEW_UNI,WeberField,D2,Team,20260411-WeberField-4,cbbc9f90-35e7-11f1-b00c-29751ba05a0a,84.87327,,,8.37755,,,,,,,fe4fc61a-69b9-4de8-9f49-05f40d950979,2026-04-11,20:48:28.60,2026-04-11T15:48:28.6038528-05:00,2026-04-11T20:48:28.6038528Z,,v3,643-145280,643-145187,,"Timon, Zane",10048009,Right,MAR_SAI,e04baf67-09ed-49d2-878c-a0e02e2884c3,54.64508,-126.31346,14.57372,5.90393,-2.35727,-14.21669,2.00735,-7.84921,8.17105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
8,2026-04-11,15:48:43.26,2,2,"Rubel, Brayden",1000465953,Left,MAR_SAI,"Chaltin, Alex",10096854,Right,LEW_UNI,Undefined,1,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.4051,-0.45725,3.307821,2069.059358,146.886705,11:00,6.01903,-1.67581,6.23135,-15.65064,16.81265,-10.2715,4.29226,0.52326,83.99431,-3.466161,1.457014,0.410079,,,,,,,,,,,,6.2339,9.14056,1.43339,50,5.97684,-7.30642,-134.05143,-1.49939,11.30448,29.90633,-15.59871,MAR_SAI,LEW_UNI,WeberField,D2,Team,20260411-WeberField-4,d47745e0-35e7-11f1-b00c-29751ba05a0a,91.91506,,,8.41078,,,,,,,fe4fc61a-69b9-4de8-9f49-05f40d950979,2026-04-11,20:48:43.26,2026-04-11T15:48:43.2658432-05:00,2026-04-11T20:48:43.2658432Z,,v3,643-145280,643-145187,,"Timon, Zane",10048009,Right,MAR_SAI,3638786d-be2a-4d81-81a6-0c782c13ae23,54.26512,-134.99961,14.95316,6.01653,-1.00483,-7.79936,1.67073,-7.66483,5.65224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
9,2026-04-11,15:48:58.09,2,3,"Rubel, Brayden",1000465953,Left,MAR_SAI,"Chaltin, Alex",10096854,Right,LEW_UNI,Undefined,1,Top,1,1,1,Splitter,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,85.24293,-1.688553,3.367793,1153.462062,104.244819,9:30,5.91825,-1.94911,5.96559,-34.14384,4.73366,-13.24576,1.50416,0.07325,77.40765,-8.015115,0.987964,0.448767,50.34301,-37.658207,-51.098247,,,,,4.74001,4.74001,-22.089738,0.038005,7.90284,3.33949,1.68945,50,5.76517,-6.74392,-123.51106,-4.76485,12.05142,27.53962,-27.08152,MAR_SAI,LEW_UNI,WeberField,D2,Team,20260411-WeberField-4,dd4e9bf0-35e7-11f1-b00c-29751ba05a0a,83.9912,1.72286,,7.83528,,,,2.99011,1.72286,-0.04515,fe4fc61a-69b9-4de8-9f49-05f40d950979,2026-04-11,20:48:58.09,2026-04-11T15:48:58.0908544-05:00,2026-04-11T20:48:58.0908544Z,GroundBall,v3,643-145280,643-145187,,"Timon, Zane",10048009,Right,MAR_SAI,c8dc8151-267b-43db-9940-7b09fc1bfc65,54.533,-124.51769,13.76981,5.92124,-3.77496,-13.54076,1.944,-7.18442,6.02571,,2.989,36.88896,,,,,,,,1.72422,-45.33227,,,,,,,,-0.04378,-45.71413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,,,
10,2026-04-11,15:49:35.66,3,1,"Rubel, Brayden",1000465953,Left,MAR_SAI,"Daugherty, Chris",10013501,Right,LEW_UNI,Undefined,1,Top,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.84481,-3.060299,4.295527,2042.207666,126.754696,10:15,6.05793,-1.82906,6.27656,-20.58131,11.5552,-14.0806,1.51132,0.96444,84.96823,-6.929868,1.757696,0.40801,,,,,,,,,,,,8.53662,7.1752,1.51806,50,5.82109,-9.51933,-134.45687,-7.85294,15.62286,29.23469,-19.04268,MAR_SAI,LEW_UNI,WeberField,D2,Team,20260411-WeberField-4,f3ad89b0-35e7-11f1-b00c-29751ba05a0a,92.38115,,,7.87657,,,,,,,fe4fc61a-69b9-4de8-9f49-05f40d950979,2026-04-11,20:49:35.66,2026-04-11T15:49:35.6630528-05:00,2026-04-11T20:49:35.6630528Z,,v3,643-145280,643-145187,,"Timon, Zane",10048009,Right,MAR_SAI,fdd60d03-986d-4a6e-b59a-01fc7ce12f2c,54.22284,-135.37192,14.61734,6.05756,-7.2569,-9.52134,1.82366,-10.00833,7.81143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
