PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-04-14,13:05:49.04,1,1,"Harris, Braeden",10111689,Right,ALV_CCO,"Smolinski, Hunter",1000513160,Right,BLI_JC,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.89956,3.771251,-3.119264,1877.2836,309.872179,4:15,2.8998,2.9979,6.14929,-47.22408,-7.55953,10.59741,2.45959,0.99575,76.1641,-4.952218,-1.21382,0.453287,,,,,,,,,,,,-6.32977,-4.52681,-2.76528,50,3.16414,6.20154,-121.53307,6.43087,-9.42237,24.86836,-38.91257,ALV_CCO,BLI_JC,700-HughAdamsPark,JUCO,NJCAA,20260414-700-HughAdamsPark-1,91851310-382c-11f1-abfc-1f8edff969e6,83.15368,,,7.73546,,,,,,,099404b2-ccb3-4eee-bda7-a8882b622f7a,2026-04-14,18:05:49.04,2026-04-14T13:05:49.0416128-05:00,2026-04-14T18:05:49.0416128Z,,v3,643-147241,643-147258,,"Ramirez, Nayden",1000365971,Right,ALV_CCO,d7cbb595-27bb-4b1a-8bfa-3dd78c732487,54.35543,-122.42104,12.43418,2.90971,7.82032,-19.45628,-2.99272,6.53798,-4.71119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
2,2026-04-14,13:06:04.51,1,2,"Harris, Braeden",10111689,Right,ALV_CCO,"Smolinski, Hunter",1000513160,Right,BLI_JC,Undefined,1,Top,0,0,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.98166,3.084245,-3.240958,2020.818999,305.885442,4:15,3.00454,2.80612,5.8625,-46.07589,-6.66756,10.74579,2.03775,0.68729,77.41229,-5.35201,-1.318554,0.45182,71.52264,15.163191,-139.874116,3398.316506,,,,123.96421,49.8179,-143.217824,1.370445,-6.31567,-3.86559,-2.5493,50,3.22814,6.47795,-121.86532,4.98328,-9.59628,21.62073,-38.04759,ALV_CCO,BLI_JC,700-HughAdamsPark,JUCO,NJCAA,20260414-700-HughAdamsPark-1,9abc6370-382c-11f1-abfc-1f8edff969e6,83.42361,10.27512,,6.56937,,,,0.58021,1.82098,-0.43979,099404b2-ccb3-4eee-bda7-a8882b622f7a,2026-04-14,18:06:04.51,2026-04-14T13:06:04.5196800-05:00,2026-04-14T18:06:04.5196800Z,LineDrive,v3,643-147241,643-147258,,"Ramirez, Nayden",1000365971,Right,ALV_CCO,238adcdb-891f-40fa-8043-9b691d2fc4de,54.64504,-122.68665,10.81036,3.01138,6.42864,-19.02379,-2.80231,6.8425,-4.79814,47.155325,0.58021,-77.41697,2.83018,0.40086,-0.06528,0.03127,-0.00618,0.00035,0,1.82098,27.43852,-23.52388,2.27963,-0.424,0.09448,-0.01276,0.0017,-0.00022,-0.43979,-65.25094,9.15088,-0.82404,0.1881,-0.02086,0.00217,-0.00092,0.00015,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,,,
3,2026-04-14,13:06:24.38,1,3,"Harris, Braeden",10111689,Right,ALV_CCO,"Smolinski, Hunter",1000513160,Right,BLI_JC,Undefined,1,Top,0,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,85.72624,3.182661,-1.961485,2169.940609,300.841098,4:00,3.02065,2.84654,6.03616,-44.54786,-6.57115,13.02619,2.26038,2.11492,78.06083,-5.035468,0.380084,0.443537,,,,,,,,,,,,-7.17556,-3.80918,-2.6998,50,3.24629,3.71824,-124.36115,5.35261,-11.20783,25.55165,-38.12379,ALV_CCO,BLI_JC,700-HughAdamsPark,JUCO,NJCAA,20260414-700-HughAdamsPark-1,a6940130-382c-11f1-abfc-1f8edff969e6,84.98146,,,7.66541,,,,,,,099404b2-ccb3-4eee-bda7-a8882b622f7a,2026-04-14,18:06:24.38,2026-04-14T13:06:24.3894272-05:00,2026-04-14T18:06:24.3894272Z,,v3,643-147241,643-147258,,"Ramirez, Nayden",1000365971,Right,ALV_CCO,58021a95-d209-4985-aa21-2eb0091f8d54,54.46833,-125.27586,12.77583,3.03025,6.71739,-19.06189,-2.84009,4.11947,-5.60391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
4,2026-04-14,13:06:41.11,1,4,"Harris, Braeden",10111689,Right,ALV_CCO,"Smolinski, Hunter",1000513160,Right,BLI_JC,Undefined,1,Top,0,1,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.74963,3.726457,-1.832541,2144.748783,292.844326,3:45,3.0893,2.94467,5.91753,-42.88286,-4.10969,12.4591,2.98098,2.28154,77.63936,-4.16332,0.400863,0.448164,,,,,,,,,,,,-6.79937,-2.65536,-2.8045,50,3.36455,3.42225,-122.94898,6.51639,-10.46819,23.0522,-36.26225,ALV_CCO,BLI_JC,700-HughAdamsPark,JUCO,NJCAA,20260414-700-HughAdamsPark-1,b08a0db0-382c-11f1-abfc-1f8edff969e6,84.1041,,,7.11027,,,,,,,099404b2-ccb3-4eee-bda7-a8882b622f7a,2026-04-14,18:06:41.11,2026-04-14T13:06:41.1183616-05:00,2026-04-14T18:06:41.1183616Z,,v3,643-147241,643-147258,,"Ramirez, Nayden",1000365971,Right,ALV_CCO,d92ddf14-0f8b-4869-90b2-2a5a26280353,54.58771,-123.80616,11.5261,3.09717,7.86478,-18.13113,-2.939,3.81151,-5.23409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
5,2026-04-14,13:06:59.15,1,5,"Harris, Braeden",10111689,Right,ALV_CCO,"Smolinski, Hunter",1000513160,Right,BLI_JC,Undefined,1,Top,0,2,2,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.50317,3.564626,-3.501998,2049.184522,299.596035,4:00,2.9445,2.74982,6.33969,-45.30235,-4.99823,10.87449,2.46182,0.42755,75.68864,-4.819898,-1.540978,0.456926,77.66498,6.01721,-74.692225,3104.364629,19.22798,4.09592,-108.30625,144.72752,89.08351,-81.712651,1.39015,-6.57674,-3.18319,-2.4995,50,3.18353,6.92522,-119.65632,6.0508,-9.59317,21.76927,-36.81722,ALV_CCO,BLI_JC,700-HughAdamsPark,JUCO,NJCAA,20260414-700-HughAdamsPark-1,bb4713b0-382c-11f1-abfc-1f8edff969e6,82.4913,5.92311,,6.81453,,,,0.53604,2.38638,-0.40411,099404b2-ccb3-4eee-bda7-a8882b622f7a,2026-04-14,18:06:59.15,2026-04-14T13:06:59.1558144-05:00,2026-04-14T18:06:59.1558144Z,GroundBall,v3,643-147241,643-147258,,"Ramirez, Nayden",1000365971,Right,ALV_CCO,88270690-36c0-422e-9333-5f67447e0d33,54.16706,-120.41206,10.88463,2.95128,7.32893,-18.40861,-2.7457,7.25826,-4.79658,,0.53604,29.9066,-13.17398,1.97889,-0.368,0.06461,-0.01192,0.00202,-0.00019,2.38638,11.9407,-10.27632,0.39113,-0.06154,0.01123,-0.00154,0.00069,-0.00012,-0.40411,-109.26185,6.16415,-1.2834,0.19821,-0.03309,0.00812,-0.00148,0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,,,,
6,2026-04-14,13:07:21.28,1,6,"Harris, Braeden",10111689,Right,ALV_CCO,"Smolinski, Hunter",1000513160,Right,BLI_JC,Undefined,1,Top,0,2,2,Fastball,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,84.60507,3.135659,-3.892463,2063.233741,301.876075,4:00,3.0532,2.82313,6.01925,-45.10542,-6.07319,11.72662,2.20873,0.18904,77.1902,-5.168182,-1.791162,0.449659,74.50757,15.219052,-28.943831,3505.331429,90.29972,15.00264,-62.81599,167.81367,167.6825,-38.20204,2.071018,-7.11563,-3.64288,-2.52391,50,3.27516,7.87821,-122.57886,5.19631,-10.82608,24.23925,-37.71652,ALV_CCO,BLI_JC,700-HughAdamsPark,JUCO,NJCAA,20260414-700-HughAdamsPark-1,c87b5b40-382c-11f1-abfc-1f8edff969e6,83.82453,15.91274,,7.41487,,,,0.81938,2.20754,-0.16095,099404b2-ccb3-4eee-bda7-a8882b622f7a,2026-04-14,18:07:21.28,2026-04-14T13:07:21.2810752-05:00,2026-04-14T18:07:21.2810752Z,LineDrive,v3,643-147241,643-147258,,"Ramirez, Nayden",1000365971,Right,ALV_CCO,e2963cea-cfed-44d3-bcbb-25a2f37f332b,54.48692,-123.46293,12.11962,3.06054,6.57193,-18.85826,-2.81845,8.27306,-5.41304,119.328683,0.81938,92.27478,-20.15489,4.31596,-0.8908,0.1579,-0.02604,0.00345,-0.00023,2.20754,28.68619,-15.56293,0.55715,0.03344,-0.02319,0.00754,-0.00094,4E-05,-0.16095,-51.03003,-0.93064,1.31828,-0.49059,0.13159,-0.02791,0.00401,-0.00029,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
7,2026-04-14,13:07:56.72,2,1,"Harris, Braeden",10111689,Right,ALV_CCO,"Bohacek, Jacob",1000513184,Right,BLI_JC,Undefined,1,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.23837,2.23906,-2.220776,2012.319687,299.438342,4:00,2.9533,2.94044,6.07962,-42.53817,-4.73622,10.2415,1.48284,1.73802,78.76881,-5.590257,-0.377558,0.442516,,,,,,,,,,,,-5.81622,-2.64587,-2.77389,50,3.10414,4.40263,-123.90414,3.40194,-9.14285,22.16337,-36.33323,ALV_CCO,BLI_JC,700-HughAdamsPark,JUCO,NJCAA,20260414-700-HughAdamsPark-1,dd98a140-382c-11f1-abfc-1f8edff969e6,85.17765,,,6.46956,,,,,,,099404b2-ccb3-4eee-bda7-a8882b622f7a,2026-04-14,18:07:56.72,2026-04-14T13:07:56.7213568-05:00,2026-04-14T18:07:56.7213568Z,,v3,643-147241,643-147258,,"Ramirez, Nayden",1000365971,Right,ALV_CCO,d0c41e65-34bc-413e-839d-d8e4545f4425,54.42705,-124.69351,11.08169,2.95993,4.69599,-18.16662,-2.93649,4.72826,-4.57142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
8,2026-04-14,13:08:16.64,2,2,"Harris, Braeden",10111689,Right,ALV_CCO,"Bohacek, Jacob",1000513184,Right,BLI_JC,Undefined,1,Top,0,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.17417,4.588698,-3.121899,2103.008924,295.620983,3:45,3.00602,2.86475,6.12651,-43.88703,-4.0237,10.69804,3.60629,0.8673,76.45733,-3.49494,-1.201114,0.454421,,,,,,,,,,,,-6.24772,-2.8052,-2.6309,50,3.33583,6.15946,-120.5233,8.24389,-9.2991,20.81226,-36.34932,ALV_CCO,BLI_JC,700-HughAdamsPark,JUCO,NJCAA,20260414-700-HughAdamsPark-1,e97436a0-382c-11f1-abfc-1f8edff969e6,82.94612,,,6.71684,,,,,,,099404b2-ccb3-4eee-bda7-a8882b622f7a,2026-04-14,18:08:16.64,2026-04-14T13:08:16.6423552-05:00,2026-04-14T18:08:16.6423552Z,,v3,643-147241,643-147258,,"Ramirez, Nayden",1000365971,Right,ALV_CCO,aad4d409-3ff0-4e7e-819f-22c56f2e281d,54.37972,-121.27724,10.40613,3.01334,9.56068,-18.17466,-2.86013,6.49633,-4.64955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
9,2026-04-14,13:08:34.04,2,3,"Harris, Braeden",10111689,Right,ALV_CCO,"Bohacek, Jacob",1000513184,Right,BLI_JC,Undefined,1,Top,0,2,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.17951,3.005377,-3.029058,2048.539961,293.749799,3:45,2.99152,2.76384,6.39212,-43.93601,-4.96548,14.16587,2.10104,1.1555,76.50425,-5.16263,-0.468123,0.449303,,,,,,,,,,,,-8.23374,-3.04984,-2.55185,50,3.18844,5.92121,-122.09504,5.01458,-12.36391,25.21296,-36.75374,ALV_CCO,BLI_JC,700-HughAdamsPark,JUCO,NJCAA,20260414-700-HughAdamsPark-1,f3db5470-382c-11f1-abfc-1f8edff969e6,83.89086,,,7.67526,,,,,,,099404b2-ccb3-4eee-bda7-a8882b622f7a,2026-04-14,18:08:34.04,2026-04-14T13:08:34.0470272-05:00,2026-04-14T18:08:34.0470272Z,,v3,643-147241,643-147258,,"Ramirez, Nayden",1000365971,Right,ALV_CCO,d335d843-2823-471e-aaa1-aaf99e79fd59,54.11295,-122.94145,12.60648,2.99939,6.24841,-18.37687,-2.7576,6.33626,-6.18196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
10,2026-04-14,13:08:57.27,2,4,"Harris, Braeden",10111689,Right,ALV_CCO,"Bohacek, Jacob",1000513184,Right,BLI_JC,Undefined,1,Top,0,2,1,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.57351,3.854109,-2.881251,2071.055842,298.961415,4:00,2.96661,2.9034,6.26033,-45.53691,-5.61548,12.56268,2.73575,1.29115,75.60116,-4.595103,-0.61726,0.454752,,,,,,,,,,,,-7.55745,-3.94937,-2.69608,50,3.23029,5.6466,-121.10704,6.74521,-11.11387,25.82147,-37.98194,ALV_CCO,BLI_JC,700-HughAdamsPark,JUCO,NJCAA,20260414-700-HughAdamsPark-1,01b0e510-382d-11f1-abfc-1f8edff969e6,82.88571,,,7.97235,,,,,,,099404b2-ccb3-4eee-bda7-a8882b622f7a,2026-04-14,18:08:57.27,2026-04-14T13:08:57.2792832-05:00,2026-04-14T18:08:57.2792832Z,,v3,643-147241,643-147258,,"Ramirez, Nayden",1000365971,Right,ALV_CCO,10ebff86-fb59-4c1a-b1ef-6bfea7a18b81,54.24718,-122.00923,12.91074,2.97143,8.07228,-18.99097,-2.90016,6.03492,-5.55693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
