PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-04-13,14:57:18.13,1,1,"Heinrich, Mitchell",1000313081,Right,PAN_COL,"Firgens, Peyton",1000372543,Left,MCL_HIL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.77026,-1.83652,-0.879287,2214.14809,205.905851,12:45,6.39259,1.50425,6.21186,-17.91497,17.7856,8.10422,3.20397,1.36804,80.55509,-5.244674,0.584322,0.43004,,,,,,,,,,,,-4.40941,10.03394,-1.44208,50,6.24561,1.63016,-127.53681,-4.57844,-7.28871,25.34638,-15.58804,PAN_COL,MCL_HIL,JimReevesField,JUCO,NJCAA,20260413-JimReevesField-1,fa26eb10-3772-11f1-a11d-ed86c686b3f8,87.64865,,,7.21517,,,,,,,4093310c-2f1e-40bd-ad99-f4b03bc3c053,2026-04-13,19:57:18.13,2026-04-13T14:57:18.1363200-05:00,2026-04-13T19:57:18.1363200Z,,v3,643-147514,643-147445,dsnnn32epf4mpip5,"Anctil, Justin",10289795,Right,PAN_COL,b82975c9-80b0-4984-8586-3b5b9a6582ae,54.28578,-128.38573,12.67319,6.39021,-4.05636,-7.79402,-1.50077,1.87428,-3.64436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
2,2026-04-13,14:57:35.37,1,2,"Heinrich, Mitchell",1000313081,Right,PAN_COL,"Firgens, Peyton",1000372543,Left,MCL_HIL,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.07549,-2.585372,-2.071512,2250.185263,207.783155,1:00,6.32676,1.49679,6.28086,-16.04544,18.67513,9.25524,2.60353,0.35793,81.5391,-5.658126,-0.399073,0.424097,,,,,,,,,,,,-5.35311,10.73682,-1.34808,50,6.12772,4.30115,-129.29118,-6.25963,-9.06964,26.71898,-13.98289,PAN_COL,MCL_HIL,JimReevesField,JUCO,NJCAA,20260413-JimReevesField-1,045bfc60-3773-11f1-a11d-ed86c686b3f8,88.877,,,7.53638,,,,,,,4093310c-2f1e-40bd-ad99-f4b03bc3c053,2026-04-13,19:57:35.37,2026-04-13T14:57:35.3729024-05:00,2026-04-13T19:57:35.3729024Z,,v3,643-147514,643-147445,dsnnn32epf4mpip5,"Anctil, Justin",10289795,Right,PAN_COL,4c000313-7962-41d9-b1ea-748ecec9e606,54.21691,-130.15972,13.35949,6.32381,-5.8051,-6.99144,-1.49269,4.59597,-4.53482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
3,2026-04-13,14:57:51.87,1,3,"Heinrich, Mitchell",1000313081,Right,PAN_COL,"Firgens, Peyton",1000372543,Left,MCL_HIL,Undefined,1,Top,0,1,1,Slider,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.35331,-2.419417,-2.89876,1371.79257,233.243659,1:45,6.11543,1.74816,6.30024,-31.39891,10.57823,12.66749,1.26552,0.13071,75.12956,-8.229584,-0.607497,0.466313,62.33202,20.177261,-47.518128,4612.581472,,,,112.10158,112.10158,-52.615631,1.506427,-7.32099,6.40863,-1.54134,50,5.92203,5.48265,-116.80216,-5.83592,-10.29339,18.33627,-23.16341,PAN_COL,MCL_HIL,JimReevesField,JUCO,NJCAA,20260413-JimReevesField-1,0e38db90-3773-11f1-a11d-ed86c686b3f8,80.8307,11.64486,,5.22374,,,,1.6315,0.76599,0.04427,4093310c-2f1e-40bd-ad99-f4b03bc3c053,2026-04-13,19:57:51.87,2026-04-13T14:57:51.8712832-05:00,2026-04-13T19:57:51.8712832Z,LineDrive,v3,643-147514,643-147445,dsnnn32epf4mpip5,"Anctil, Justin",10289795,Right,PAN_COL,c6d14665-bb88-43f1-b917-7e0c8e7b15cc,54.20188,-117.45994,9.16813,6.11648,-5.00496,-11.5817,-1.74465,5.85191,-5.14669,,1.63149,57.95237,-12.33328,2.72778,-0.57743,0.12769,-0.01011,-0.01338,0.00493,0.76599,31.53299,-24.71117,3.07595,-0.68906,0.15753,-0.06038,0.02884,-0.00684,0.04427,-63.28382,3.77324,-0.88232,0.17282,-0.04924,0.02837,-0.0151,0.00356,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
4,2026-04-13,14:58:16.35,1,4,"Heinrich, Mitchell",1000313081,Right,PAN_COL,"Firgens, Peyton",1000372543,Left,MCL_HIL,Undefined,1,Top,0,1,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,86.87169,-2.658273,-2.047451,2120.807707,218.316973,1:15,6.32984,1.46685,6.34975,-20.61777,15.70572,11.51831,2.16145,0.54124,79.83626,-6.555634,0.037778,0.433776,80.75857,30.035931,3.485046,2992.505171,109.97451,53.78666,2.36761,283.23545,278.9165,-2.64862,4.458392,-6.58189,9.26071,-1.32351,50,6.12687,4.07378,-126.15863,-6.43621,-10.63634,25.01802,-17.20871,PAN_COL,MCL_HIL,JimReevesField,JUCO,NJCAA,20260413-JimReevesField-1,1cce12b0-3773-11f1-a11d-ed86c686b3f8,86.89383,62.95277,,7.03544,,,,0.93098,2.14882,-0.54192,4093310c-2f1e-40bd-ad99-f4b03bc3c053,2026-04-13,19:58:16.35,2026-04-13T14:58:16.3570176-05:00,2026-04-13T19:58:16.3570176Z,FlyBall,v3,643-147514,643-147445,dsnnn32epf4mpip5,"Anctil, Justin",10289795,Right,PAN_COL,15a43c50-74ec-4e9a-9286-25c9648c8bbc,54.15005,-126.97894,12.50901,6.32866,-5.87196,-8.60436,-1.4628,4.42254,-5.31817,164.634767,0.93068,102.35933,-17.71685,3.95131,-0.89962,0.22079,-0.04715,0.00628,-0.00035,2.15032,59.24773,-15.66291,0.47862,0.26669,-0.18795,0.05513,-0.00772,0.00042,-0.54206,6.23712,-3.96083,0.8908,-0.22421,0.05948,-0.01293,0.0017,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
5,2026-04-13,14:58:46.17,2,1,"Heinrich, Mitchell",1000313081,Right,PAN_COL,"Seigler, Brett",10973540,Right,MCL_HIL,Undefined,1,Top,1,0,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,89.48732,-2.836554,-2.405835,2262.936305,211.529903,1:00,6.30485,1.68031,6.24676,-14.46997,20.32005,11.71989,2.47844,0.43678,81.14365,-5.643825,-0.29016,0.42452,89.66517,47.76273,12.901826,,103.5212,114.192,37.19326,228.05513,98.74505,24.958851,5.753836,-6.84174,11.78568,-1.50703,50,6.08642,4.98053,-129.7433,-6.79209,-11.5511,29.55614,-12.27588,PAN_COL,MCL_HIL,JimReevesField,JUCO,NJCAA,20260413-JimReevesField-1,2e91f480-3773-11f1-a11d-ed86c686b3f8,88.78827,123.32968,,8.34367,,,,1.26596,2.62491,-0.25746,4093310c-2f1e-40bd-ad99-f4b03bc3c053,2026-04-13,19:58:46.17,2026-04-13T14:58:46.1731840-05:00,2026-04-13T19:58:46.1731840Z,FlyBall,v3,643-147514,643-147445,dsnnn32epf4mpip5,"Anctil, Justin",10289795,Right,PAN_COL,09170128-4ee1-432d-8ff0-abb9d68034c0,54.2518,-130.7083,14.77807,6.30164,-6.39129,-6.13794,-1.6758,5.35767,-5.77555,,1.26875,86.09224,-27.4272,7.66725,-1.42177,0.1284,0.00643,-0.00236,0.00014,2.61702,97.50324,-23.2744,1.8138,-0.22388,0.01959,0.00439,-0.00139,0.0001,-0.25754,19.74657,1.08865,-1.04794,0.30971,-0.04502,0.00116,0.00044,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,,,
6,2026-04-13,14:59:20.77,3,1,"Heinrich, Mitchell",1000313081,Right,PAN_COL,"Jenkins, Samuel",10264164,Left,MCL_HIL,Undefined,1,Top,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.45177,0.599149,-1.662415,2223.117317,348.999135,5:45,6.24712,1.61,5.75157,-44.12172,-0.1174,0.25965,3.12833,0.08361,73.74298,-7.473025,-1.61591,0.47744,,,,,,,,,,,,-0.54287,0.18535,-1.47215,50,6.26983,3.34293,-115.52231,-0.23577,-0.74159,19.32549,-31.92087,PAN_COL,MCL_HIL,JimReevesField,JUCO,NJCAA,20260413-JimReevesField-1,433e7750-3773-11f1-a11d-ed86c686b3f8,78.94693,,,5.70879,,,,,,,4093310c-2f1e-40bd-ad99-f4b03bc3c053,2026-04-13,19:59:20.77,2026-04-13T14:59:20.7722496-05:00,2026-04-13T19:59:20.7722496Z,,v3,643-147514,643-147445,dsnnn32epf4mpip5,"Anctil, Justin",10289795,Right,PAN_COL,a8138a08-5fca-4383-adc5-a1e23a28c8ab,54.74919,-116.31408,9.66275,6.25269,1.07203,-15.96043,-1.60973,3.37331,-0.3708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
7,2026-04-13,14:59:33.99,3,2,"Heinrich, Mitchell",1000313081,Right,PAN_COL,"Jenkins, Samuel",10264164,Left,MCL_HIL,Undefined,1,Top,2,0,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.51117,-0.484224,-1.25011,2077.843334,11.987089,6:30,6.34403,1.32676,5.85655,-48.84199,-3.50079,-1.03913,1.82385,0.0785,72.46737,-9.417226,-1.436966,0.484639,,,,,,,,,,,,0.18236,-1.25626,-1.22467,50,6.27609,2.52803,-114.09732,-2.52623,0.24014,21.19906,-33.82832,PAN_COL,MCL_HIL,JimReevesField,JUCO,NJCAA,20260413-JimReevesField-1,4b1e26f0-3773-11f1-a11d-ed86c686b3f8,77.77433,,,6.0438,,,,,,,4093310c-2f1e-40bd-ad99-f4b03bc3c053,2026-04-13,19:59:33.99,2026-04-13T14:59:33.9953152-05:00,2026-04-13T19:59:33.9953152Z,,v3,643-147514,643-147445,dsnnn32epf4mpip5,"Anctil, Justin",10289795,Right,PAN_COL,f792cb81-1227-4624-aee5-ba5fe07a5b82,54.64433,-114.95699,10.59953,6.35072,-1.15442,-16.91416,-1.32698,2.51829,0.12007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
8,2026-04-13,14:59:55.06,3,3,"Heinrich, Mitchell",1000313081,Right,PAN_COL,"Jenkins, Samuel",10264164,Left,MCL_HIL,Undefined,1,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.6572,-2.40094,-4.34515,2300.612685,213.72387,1:00,6.30485,1.37595,6.37521,-17.49103,16.5793,10.38067,2.63062,-1.76442,82.50638,-5.72429,-2.47277,0.420107,,,,,,,,,,,,-6.50886,9.57556,-1.06646,50,6.12268,9.4624,-129.97192,-5.9437,-11.21792,25.31324,-15.67066,PAN_COL,MCL_HIL,JimReevesField,JUCO,NJCAA,20260413-JimReevesField-1,57a824c0-3773-11f1-a11d-ed86c686b3f8,89.72112,,,7.15082,,,,,,,4093310c-2f1e-40bd-ad99-f4b03bc3c053,2026-04-13,19:59:55.06,2026-04-13T14:59:55.0667776-05:00,2026-04-13T19:59:55.0667776Z,,v3,643-147514,643-147445,dsnnn32epf4mpip5,"Anctil, Justin",10289795,Right,PAN_COL,fae9b245-9d3e-4786-b5fd-5760911f2a2b,54.1238,-130.77261,12.65662,6.30285,-5.44802,-7.83533,-1.37137,9.81723,-5.60896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
9,2026-04-13,15:00:14.72,3,4,"Heinrich, Mitchell",1000313081,Right,PAN_COL,"Jenkins, Samuel",10264164,Left,MCL_HIL,Undefined,1,Top,2,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.46835,-3.126221,-1.176065,1604.178773,228.080453,1:30,6.18988,1.6355,6.52607,-27.8136,11.95627,12.04142,1.00058,1.55986,76.60238,-8.314039,1.014516,0.453888,,,,,,,,,,,,-6.65433,7.42756,-1.55878,50,5.96022,2.04616,-119.87632,-7.31258,-9.77507,21.11079,-21.26312,PAN_COL,MCL_HIL,JimReevesField,JUCO,NJCAA,20260413-JimReevesField-1,635ea5f0-3773-11f1-a11d-ed86c686b3f8,83.04349,,,5.86597,,,,,,,4093310c-2f1e-40bd-ad99-f4b03bc3c053,2026-04-13,20:00:14.72,2026-04-13T15:00:14.7292672-05:00,2026-04-13T20:00:14.7292672Z,,v3,643-147514,643-147445,dsnnn32epf4mpip5,"Anctil, Justin",10289795,Right,PAN_COL,b4069556-f69e-48f9-8d02-1c4d39fa7d37,53.97478,-120.57426,10.55539,6.19036,-6.60959,-10.63156,-1.63177,2.36934,-4.88753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
10,2026-04-13,15:00:29.57,3,5,"Heinrich, Mitchell",1000313081,Right,PAN_COL,"Jenkins, Samuel",10264164,Left,MCL_HIL,Undefined,1,Top,2,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.68063,-1.878934,-0.867893,2070.464381,273.959944,3:15,6.24844,1.4633,5.88602,-41.94731,1.10016,3.99366,1.00725,0.99013,74.26097,-9.566919,-0.149049,0.472221,,,,,,,,,,,,-2.31079,1.48602,-1.39566,50,6.07252,1.62558,-117.16067,-5.18985,-3.19892,22.97174,-30.11686,PAN_COL,MCL_HIL,JimReevesField,JUCO,NJCAA,20260413-JimReevesField-1,6c3b2c20-3773-11f1-a11d-ed86c686b3f8,79.81951,,,6.41966,,,,,,,4093310c-2f1e-40bd-ad99-f4b03bc3c053,2026-04-13,20:00:29.57,2026-04-13T15:00:29.5792640-05:00,2026-04-13T20:00:29.5792640Z,,v3,643-147514,643-147445,dsnnn32epf4mpip5,"Anctil, Justin",10289795,Right,PAN_COL,6decd98b-68c3-4bb1-a775-0f57e95eaeac,54.61406,-118.06189,11.48587,6.25295,-4.00833,-15.05843,-1.4619,1.75108,-1.59946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
