PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-04-14,17:05:16.71,1,1,"Kalfsbeek, Luke",826309,Left,CAL_MUS,"Patterson, Daniel",1000254753,Right,PEP_WAV,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.31876,-2.418346,3.209866,2292.749249,138.438347,10:30,5.83581,-2.60184,5.79547,-16.41418,20.29422,-16.75245,2.21356,-1.00896,79.28041,-5.584523,0.21369,0.436068,,,,,,,,,,,,9.56564,11.52607,2.34758,50,5.62691,-6.43769,-127.76711,-5.84935,15.52311,30.81262,-13.46953,CAL_MUS,PEP_WAV,BaggettStadium,D1,BW,20260414-BaggettStadium-2,c8ad06e0-385e-11f1-ba81-5dd3f954f7f1,86.43705,,,9.03835,,,,,,,ddba6608-6960-488b-a65e-e5d2f0bdced9,2026-04-15,00:05:16.71,2026-04-14T17:05:16.7146496-07:00,2026-04-15T00:05:16.7146496Z,,v3,471251,471410,9355,"Tayman, Ryan",822034,Right,CAL_MUS,681a20bd-f3e6-4fe6-ba1f-261c4b2b073e,54.70203,-128.89607,15.40631,5.83219,-5.35584,-6.73476,2.59387,-7.00645,7.76156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
2,2026-04-14,17:05:32.77,1,2,"Kalfsbeek, Luke",826309,Left,CAL_MUS,"Patterson, Daniel",1000254753,Right,PEP_WAV,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.09932,0.57585,2.241485,2225.141721,155.395533,11:15,5.80848,-2.25146,6.15299,-18.0693,18.5719,-7.83638,4.83519,-0.83241,78.21304,-2.94262,0.829941,0.435669,,,,,,,,,,,,4.78488,9.73493,2.08453,50,5.84291,-4.65295,-127.54141,0.82536,7.66258,33.02098,-16.58434,CAL_MUS,PEP_WAV,BaggettStadium,D1,BW,20260414-BaggettStadium-2,d23891c0-385e-11f1-ba81-5dd3f954f7f1,86.51632,,,9.88628,,,,,,,ddba6608-6960-488b-a65e-e5d2f0bdced9,2026-04-15,00:05:32.77,2026-04-14T17:05:32.7715328-07:00,2026-04-15T00:05:32.7715328Z,,v3,471251,471410,9355,"Tayman, Ryan",822034,Right,CAL_MUS,28afaed9-3b2b-4328-a71c-f24f9dd91e90,54.33955,-128.66003,16.51049,5.80544,1.38718,-8.29217,2.24655,-4.91253,3.83129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
3,2026-04-14,17:05:47.97,1,3,"Kalfsbeek, Luke",826309,Left,CAL_MUS,"Patterson, Daniel",1000254753,Right,PEP_WAV,Undefined,1,Top,0,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.88091,-2.689575,4.169957,1823.003737,125.033057,10:15,5.73517,-2.29914,5.90453,-31.7349,12.7689,-15.92174,0.58543,0.25182,72.58232,-8.595661,1.317082,0.480142,,,,,,,,,,,,9.52835,7.84241,1.97294,50,5.50028,-7.83193,-115.5403,-6.3794,12.72252,23.98844,-21.7027,CAL_MUS,PEP_WAV,BaggettStadium,D1,BW,20260414-BaggettStadium-2,db56dbe0-385e-11f1-ba81-5dd3f954f7f1,78.50262,,,7.29859,,,,,,,ddba6608-6960-488b-a65e-e5d2f0bdced9,2026-04-15,00:05:47.97,2026-04-14T17:05:47.9788032-07:00,2026-04-15T00:05:47.9788032Z,,v3,471251,471410,9355,"Tayman, Ryan",822034,Right,CAL_MUS,7819a59e-ca5b-4208-ab9e-c14d74d54394,54.59574,-116.49056,11.99422,5.73596,-5.51969,-10.85135,2.29317,-8.33591,6.36126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
4,2026-04-14,17:06:12.76,1,4,"Kalfsbeek, Luke",826309,Left,CAL_MUS,"Patterson, Daniel",1000254753,Right,PEP_WAV,Undefined,1,Top,0,2,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.09857,0.687929,2.610287,1682.452836,130.68223,10:15,5.74265,-2.3755,6.11757,-30.02742,13.83654,-14.24391,3.8771,-1.14743,72.11947,-4.992277,0.046138,0.476678,,,,,,,,,,,,8.11044,7.37882,2.18218,50,5.77999,-4.74391,-116.09534,0.55326,10.89706,24.88719,-22.25998,CAL_MUS,PEP_WAV,BaggettStadium,D1,BW,20260414-BaggettStadium-2,ea1545e0-385e-11f1-ba81-5dd3f954f7f1,79.07316,,,7.9791,,,,,,,ddba6608-6960-488b-a65e-e5d2f0bdced9,2026-04-15,00:06:12.76,2026-04-14T17:06:12.7638528-07:00,2026-04-15T00:06:12.7638528Z,,v3,471251,471410,9355,"Tayman, Ryan",822034,Right,CAL_MUS,0983a75c-fd68-4bb4-8ce9-4aa53e94cb2c,54.37856,-117.03019,12.4436,5.7435,1.38944,-11.12999,2.36807,-5.15325,5.44853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
5,2026-04-14,17:06:28.67,1,5,"Kalfsbeek, Luke",826309,Left,CAL_MUS,"Patterson, Daniel",1000254753,Right,PEP_WAV,Undefined,1,Top,0,3,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.81077,-1.16726,4.624548,2330.255202,139.685053,10:45,5.85535,-2.42459,6.26178,-16.6591,19.18316,-15.09446,3.38716,0.5909,79.33349,-4.413441,1.909353,0.430893,,,,,,,,,,,,9.33445,10.70398,2.08782,50,5.76026,-9.75329,-128.39841,-3.0335,15.24525,31.95609,-14.69207,CAL_MUS,PEP_WAV,BaggettStadium,D1,BW,20260414-BaggettStadium-2,f38fb9c0-385e-11f1-ba81-5dd3f954f7f1,87.47523,,,9.47729,,,,,,,ddba6608-6960-488b-a65e-e5d2f0bdced9,2026-04-15,00:06:28.67,2026-04-14T17:06:28.6735872-07:00,2026-04-15T00:06:28.6735872Z,,v3,471251,471410,9355,"Tayman, Ryan",822034,Right,CAL_MUS,860586d6-3374-4a33-96a0-cb6b05a3fcaa,54.23442,-129.44799,15.97805,5.85197,-2.55094,-7.34603,2.41639,-10.25401,7.62262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
6,2026-04-14,17:06:45.71,1,6,"Kalfsbeek, Luke",826309,Left,CAL_MUS,"Patterson, Daniel",1000254753,Right,PEP_WAV,Undefined,1,Top,0,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Error,0,0,,89.71006,-1.958685,3.621724,2280.523657,138.5624,10:30,5.94704,-2.43005,6.08925,-17.95284,17.03867,-13.92646,2.63473,-0.2358,80.97895,-5.396589,1.119025,0.425748,99.29342,-14.149098,-19.746019,,,,,13.11549,12.88905,-15.019661,0.076963,8.3654,9.78343,2.1578,50,5.78624,-7.64961,-129.92786,-4.96275,14.10866,30.61859,-15.67378,CAL_MUS,PEP_WAV,BaggettStadium,D1,BW,20260414-BaggettStadium-2,fdb70f70-385e-11f1-ba81-5dd3f954f7f1,88.53226,2.74471,,8.73111,,,,2.41997,2.74471,0.27952,ddba6608-6960-488b-a65e-e5d2f0bdced9,2026-04-15,00:06:45.71,2026-04-14T17:06:45.7114112-07:00,2026-04-15T00:06:45.7114112Z,GroundBall,v3,471251,471410,9355,"Tayman, Ryan",822034,Right,CAL_MUS,dfdad2e2-475f-4b7e-b808-8c4a0177132c,54.41049,-130.9631,15.3093,5.94508,-4.4328,-7.83689,2.4245,-8.12663,7.05433,180,2.41701,133.14811,,,,,,,,2.74551,-35.66281,,,,,,,,0.28059,-47.79461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
7,2026-04-14,17:07:25.71,2,1,"Kalfsbeek, Luke",826309,Left,CAL_MUS,"Nunez, Julian",824679,Right,PEP_WAV,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.21057,-0.7018,3.65887,2228.59674,142.4183,10:45,5.97323,-2.51002,5.98119,-17.70918,18.58174,-13.30465,3.84557,-0.22254,79.55539,-4.103521,1.273842,0.433581,,,,,,,,,,,,7.90146,10.09867,2.22753,50,5.90782,-7.5987,-127.75123,-2.05182,12.9076,29.14776,-15.67719,CAL_MUS,PEP_WAV,BaggettStadium,D1,BW,20260414-BaggettStadium-2,158ae9f0-385f-11f1-ba81-5dd3f954f7f1,86.93283,,,8.65518,,,,,,,ddba6608-6960-488b-a65e-e5d2f0bdced9,2026-04-15,00:07:25.71,2026-04-14T17:07:25.7149952-07:00,2026-04-15T00:07:25.7149952Z,,v3,471251,471410,9355,"Tayman, Ryan",822034,Right,CAL_MUS,8af0dcdf-71a3-45f3-9c54-20e0b4840031,54.51574,-128.77743,14.57388,5.97034,-1.49988,-7.83859,2.50305,-8.05314,6.4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
8,2026-04-14,17:07:45.50,2,2,"Kalfsbeek, Luke",826309,Left,CAL_MUS,"Nunez, Julian",824679,Right,PEP_WAV,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.19882,-2.311659,3.151993,2246.445496,135.40573,10:30,5.92294,-2.56776,5.90281,-18.84879,17.78001,-16.16481,2.20183,-0.98582,79.27639,-5.915089,0.254297,0.435595,,,,,,,,,,,,9.23375,10.23193,2.32306,50,5.72609,-6.32774,-127.62719,-5.69679,14.96399,30.54876,-15.59245,CAL_MUS,PEP_WAV,BaggettStadium,D1,BW,20260414-BaggettStadium-2,215f0540-385f-11f1-ba81-5dd3f954f7f1,86.53094,,,8.92243,,,,,,,ddba6608-6960-488b-a65e-e5d2f0bdced9,2026-04-15,00:07:45.50,2026-04-14T17:07:45.5035392-07:00,2026-04-15T00:07:45.5035392Z,,v3,471251,471410,9355,"Tayman, Ryan",822034,Right,CAL_MUS,ef2e8bbc-a4ad-4e59-9842-aaf31527e57f,54.59384,-128.72207,15.27438,5.92025,-5.13795,-7.79623,2.55946,-6.86406,7.48199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
9,2026-04-14,17:08:33.52,2,3,"Kalfsbeek, Luke",826309,Left,CAL_MUS,"Nunez, Julian",824679,Right,PEP_WAV,Undefined,1,Top,0,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.55614,-1.395797,3.740609,1889.677442,136.451682,10:30,5.87987,-2.5577,5.52553,-25.52982,19.62048,-16.84658,2.44441,-0.45949,71.50705,-6.247757,0.744684,0.483617,,,,,,,,,,,,9.79485,10.91036,2.24328,50,5.74193,-6.89976,-116.29062,-3.57175,13.00539,27.9801,-17.68754,CAL_MUS,PEP_WAV,BaggettStadium,D1,BW,20260414-BaggettStadium-2,3e057670-385f-11f1-ba81-5dd3f954f7f1,77.93858,,,9.04908,,,,,,,ddba6608-6960-488b-a65e-e5d2f0bdced9,2026-04-15,00:08:33.52,2026-04-14T17:08:33.5241728-07:00,2026-04-15T00:08:33.5241728Z,,v3,471251,471410,9355,"Tayman, Ryan",822034,Right,CAL_MUS,1a6c5ff9-bec7-48e4-bc04-c26e7b2fc074,54.96839,-117.47996,13.99005,5.87777,-2.81991,-8.84377,2.54832,-7.45257,6.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
10,2026-04-14,17:08:50.86,2,4,"Kalfsbeek, Luke",826309,Left,CAL_MUS,"Nunez, Julian",824679,Right,PEP_WAV,Undefined,1,Top,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.68034,-2.468212,4.765325,2078.889915,122.859473,10:00,5.79247,-2.47864,5.53945,-31.58014,13.70387,-18.72036,0.84442,0.42558,72.48365,-8.311379,1.438142,0.484333,,,,,,,,,,,,10.99028,8.13363,2.07761,50,5.5568,-8.87417,-115.1469,-5.96497,14.62318,23.17089,-21.3518,CAL_MUS,PEP_WAV,BaggettStadium,D1,BW,20260414-BaggettStadium-2,48593350-385f-11f1-ba81-5dd3f954f7f1,77.82344,,,7.19669,,,,,,,ddba6608-6960-488b-a65e-e5d2f0bdced9,2026-04-15,00:08:50.86,2026-04-14T17:08:50.8675584-07:00,2026-04-15T00:08:50.8675584Z,,v3,471251,471410,9355,"Tayman, Ryan",822034,Right,CAL_MUS,ad5e9225-4c42-48d0-b9f1-59322e568e14,54.96137,-116.14098,11.58545,5.79306,-5.04894,-10.6759,2.47179,-9.50154,7.31159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
