PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-04-11,14:08:13.40,1,1,"Marionneaux, Dylan",1000164660,Right,NOR_DEM,"Rader, Jeremy",1000112426,Right,HBU_HUS,Undefined,1,Top,0,0,0,Undefined,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.03435,-1.625281,-1.563731,1256.908307,143.992721,10:45,6.11231,1.6102,6.0418,-29.45509,6.21327,-3.74819,2.15193,-0.15035,81.23496,-7.07218,-2.238732,0.429846,,,,,,,,,,,,1.52599,3.95189,-1.48625,50,5.96954,3.64228,-127.9311,-4.61012,2.54094,25.22211,-25.59368,NOR_DEM,HBU_HUS,BrownStroudField,D1,SLAND,20260411-BrownStroudField-1,ca23df80-35d9-11f1-b9dc-6b644db2c10b,87.68822,,,6.79939,,,,,,,0190f2c9-e131-4ca7-9881-a6dd0a529d72,2026-04-11,19:08:13.40,2026-04-11T14:08:13.4038528-05:00,2026-04-11T19:08:13.4038528Z,,v3,471394,471314,,"Huerta, Sebastian",1000220704,Right,NOR_DEM,53a918bc-d59e-411c-8b88-f2013fa32977,54.45934,-128.80727,12.61105,6.11425,-3.72104,-12.79684,-1.61124,3.55401,1.27047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
2,2026-04-11,14:08:34.97,1,2,"Marionneaux, Dylan",1000164660,Right,NOR_DEM,"Rader, Jeremy",1000112426,Right,HBU_HUS,Undefined,1,Top,0,0,1,Undefined,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.40939,-1.404873,-0.685551,2424.725734,169.913525,11:45,5.93729,1.68414,5.33006,-28.42746,8.19016,-1.29138,2.24977,0.93323,81.6748,-6.581588,-0.915129,0.435528,,,,,,,,,,,,0.50472,4.70433,-1.62119,50,5.78957,1.57606,-127.146,-4.16353,0.84319,21.05654,-24.31518,NOR_DEM,HBU_HUS,BrownStroudField,D1,SLAND,20260411-BrownStroudField-1,d6f4f870-35d9-11f1-b9dc-6b644db2c10b,86.5442,,,5.73459,,,,,,,0190f2c9-e131-4ca7-9881-a6dd0a529d72,2026-04-11,19:08:34.97,2026-04-11T14:08:34.9789696-05:00,2026-04-11T19:08:34.9789696Z,,v3,471394,471314,,"Huerta, Sebastian",1000220704,Right,NOR_DEM,dff00bce-21f6-4611-ad54-738f64f3ae29,55.173,-127.99983,10.52827,5.93841,-3.17757,-12.15759,-1.68441,1.54187,0.42159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
3,2026-04-11,14:09:00.87,1,3,"Marionneaux, Dylan",1000164660,Right,NOR_DEM,"Rader, Jeremy",1000112426,Right,HBU_HUS,Undefined,1,Top,0,0,2,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,94.48715,-2.147706,-2.111864,2371.329592,203.599072,12:45,6.13007,1.37783,6.62846,-14.02855,16.393,6.74343,2.99221,0.00518,86.45308,-4.856207,-0.885539,0.396974,68.26919,58.903084,123.821776,5191.086008,,,,,18.8249,,,-4.18421,9.56386,-1.2375,50,5.97855,4.80248,-137.31408,-5.51925,-7.98514,30.53631,-13.92242,NOR_DEM,HBU_HUS,BrownStroudField,D1,SLAND,20260411-BrownStroudField-1,e65d3700-35d9-11f1-b9dc-6b644db2c10b,94.94942,31.53026,,8.03407,,,,-0.00513,3.53181,0.14668,0190f2c9-e131-4ca7-9881-a6dd0a529d72,2026-04-11,19:09:00.87,2026-04-11T14:09:00.8758272-05:00,2026-04-11T19:09:00.8758272Z,,v3,471394,471314,,"Huerta, Sebastian",1000220704,Right,NOR_DEM,c0750b28-2b24-4d59-912e-7c8ecccf3b06,53.87345,-138.17279,15.26815,6.12825,-5.12774,-6.96121,-1.37571,5.02703,-3.99257,327.878919,0.00608,-29.1874,-5.1011,,,,,,,3.54662,85.21573,-30.42513,,,,,,,0.15779,42.56914,-11.54971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,,,
4,2026-04-11,14:09:21.65,1,4,"Marionneaux, Dylan",1000164660,Right,NOR_DEM,"Rader, Jeremy",1000112426,Right,HBU_HUS,Undefined,1,Top,0,0,2,Undefined,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.72993,-2.224568,-1.979834,1173.757553,89.38241,9:00,6.20619,1.41881,5.73312,-39.77849,1.13839,-5.59445,0.81736,-0.8919,76.75971,-9.463461,-2.982527,0.460386,,,,,,,,,,,,2.35858,1.47512,-1.25014,50,5.99574,4.36653,-120.1325,-6.00366,3.46126,22.35596,-30.00927,NOR_DEM,HBU_HUS,BrownStroudField,D1,SLAND,20260411-BrownStroudField-1,f2cafa40-35d9-11f1-b9dc-6b644db2c10b,81.87132,,,5.97022,,,,,,,0190f2c9-e131-4ca7-9881-a6dd0a529d72,2026-04-11,19:09:21.65,2026-04-11T14:09:21.6518656-05:00,2026-04-11T19:09:21.6518656Z,,v3,471394,471314,,"Huerta, Sebastian",1000220704,Right,NOR_DEM,38acdb63-dc3f-41bd-b155-be9bb3c3b86b,54.76966,-121.01685,11.17798,6.20975,-4.81656,-15.00463,-1.42016,4.22961,1.73063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
5,2026-04-11,14:09:57.61,2,1,"Marionneaux, Dylan",1000164660,Right,NOR_DEM,"DeFazio, Nico",824175,Right,HBU_HUS,Undefined,1,Top,1,0,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,87.18801,-3.190361,-1.85513,1172.245821,156.223108,11:15,6.11138,1.56798,6.03984,-28.46628,7.84504,-2.99878,0.78055,-0.40023,80.95077,-8.427775,-2.395286,0.433703,,,,,,,,,,,,1.09161,5.16335,-1.4216,50,5.84661,4.21663,-126.59562,-7.98729,1.78739,23.67915,-23.71977,NOR_DEM,HBU_HUS,BrownStroudField,D1,SLAND,20260411-BrownStroudField-1,0851fe90-35da-11f1-b9dc-6b644db2c10b,86.90839,,,6.23724,,,,,,,0190f2c9-e131-4ca7-9881-a6dd0a529d72,2026-04-11,19:09:57.61,2026-04-11T14:09:57.6172032-05:00,2026-04-11T19:09:57.6172032Z,,v3,471394,471314,,"Huerta, Sebastian",1000220704,Right,NOR_DEM,ef6b8331-c603-458f-9a12-7194f6d058c7,54.46228,-127.42754,11.83957,6.11259,-7.15395,-11.85988,-1.56864,4.15384,0.89369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
6,2026-04-11,14:10:17.49,2,2,"Marionneaux, Dylan",1000164660,Right,NOR_DEM,"DeFazio, Nico",824175,Right,HBU_HUS,Undefined,1,Top,1,1,0,Undefined,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,94.74582,-2.123946,-1.799973,2437.287007,215.962464,1:15,6.14835,1.30876,6.80182,-15.04926,14.62477,10.01839,2.95404,0.50038,87.77183,-5.001174,0.02893,0.392066,94.2106,-16.391554,6.542066,,,,,9.38949,6.4782,5.97593,0.081329,-5.77583,8.54615,-1.19575,50,6.00482,3.95357,-137.89343,-5.51638,-11.26709,26.8882,-15.50284,NOR_DEM,HBU_HUS,BrownStroudField,D1,SLAND,20260411-BrownStroudField-1,14159f20-35da-11f1-b9dc-6b644db2c10b,96.13788,3.1788,,6.97399,,,,-1.39769,3.1788,-0.25367,0190f2c9-e131-4ca7-9881-a6dd0a529d72,2026-04-11,19:10:17.49,2026-04-11T14:10:17.4983168-05:00,2026-04-11T19:10:17.4983168Z,GroundBall,v3,471394,471314,,"Huerta, Sebastian",1000220704,Right,NOR_DEM,a5feb336-a60c-4a87-aa13-4aed8eb350b5,53.70072,-138.61317,13.4441,6.14693,-5.10141,-7.75142,-1.30561,4.25516,-5.63354,180,-1.40179,132.00937,,,,,,,,3.18001,-39.08583,,,,,,,,-0.25414,15.13875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
7,2026-04-11,14:10:59.30,3,1,"Marionneaux, Dylan",1000164660,Right,NOR_DEM,"Bard, Luke",809467,Right,HBU_HUS,Undefined,1,Top,2,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,95.1509,-3.396686,-1.289081,2356.594552,223.392242,1:30,6.08145,1.29667,6.63589,-14.17906,15.67997,13.97938,1.78569,1.28124,87.66004,-6.109303,1.256157,0.393287,,,,,,,,,,,,-7.74374,9.44737,-1.21494,50,5.84548,2.56057,-138.2658,-8.58762,-15.078,29.14652,-13.7789,NOR_DEM,HBU_HUS,BrownStroudField,D1,SLAND,20260411-BrownStroudField-1,2cfa7470-35da-11f1-b9dc-6b644db2c10b,95.8396,,,7.49086,,,,,,,0190f2c9-e131-4ca7-9881-a6dd0a529d72,2026-04-11,19:10:59.30,2026-04-11T14:10:59.3065984-05:00,2026-04-11T19:10:59.3065984Z,,v3,471394,471314,,"Huerta, Sebastian",1000220704,Right,NOR_DEM,a8f4a05f-5802-4bce-87a9-58908c7dff2e,53.86633,-139.07843,14.57326,6.07956,-8.20345,-6.88945,-1.29219,2.98096,-7.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
8,2026-04-11,14:11:22.86,3,2,"Marionneaux, Dylan",1000164660,Right,NOR_DEM,"Bard, Luke",809467,Right,HBU_HUS,Undefined,1,Top,2,1,0,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,94.96876,-2.910579,-2.748934,1275.57174,203.758011,12:45,5.98123,1.52212,6.85907,-13.38694,16.45198,6.83492,2.20696,-0.41622,87.12086,-5.502396,-1.50143,0.393154,69.69904,47.858728,113.02274,2908.073488,,,,,27.68344,,,-4.37721,9.818,-1.34906,50,5.79015,6.35734,-137.9168,-7.33983,-8.4528,29.92381,-13.2145,NOR_DEM,HBU_HUS,BrownStroudField,D1,SLAND,20260411-BrownStroudField-1,3b080500-35da-11f1-b9dc-6b644db2c10b,95.87188,27.1348,,7.8479,,,,-0.69912,2.54746,0.90651,0190f2c9-e131-4ca7-9881-a6dd0a529d72,2026-04-11,19:11:22.86,2026-04-11T14:11:22.8696576-05:00,2026-04-11T19:11:22.8696576Z,,v3,471394,471314,,"Huerta, Sebastian",1000220704,Right,NOR_DEM,49601029-37a5-43aa-a5f3-3beae6191d14,53.64157,-138.70467,14.96191,5.97882,-6.99191,-6.60725,-1.51937,6.57989,-4.2264,,-0.69069,-27.1148,-3.04858,,,,,,,2.56737,75.12257,-33.22759,,,,,,,0.90607,63.1445,-5.9384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,,,
9,2026-04-11,14:11:45.16,3,3,"Marionneaux, Dylan",1000164660,Right,NOR_DEM,"Bard, Luke",809467,Right,HBU_HUS,Undefined,1,Top,2,1,1,Undefined,Splitter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.15217,-2.550687,-1.952743,1269.599786,182.998114,12:00,5.96542,1.72519,6.11824,-25.72151,8.70134,0.40677,1.46078,-0.04703,82.96914,-7.305153,-1.8794,0.422275,,,,,,,,,,,,-0.67681,5.39599,-1.57574,50,5.75608,4.40237,-129.58653,-6.6146,-1.16713,23.49103,-22.86877,NOR_DEM,HBU_HUS,BrownStroudField,D1,SLAND,20260411-BrownStroudField-1,4850e600-35da-11f1-b9dc-6b644db2c10b,89.26051,,,6.18302,,,,,,,0190f2c9-e131-4ca7-9881-a6dd0a529d72,2026-04-11,19:11:45.16,2026-04-11T14:11:45.1605504-05:00,2026-04-11T19:11:45.1605504Z,,v3,471394,471314,,"Huerta, Sebastian",1000220704,Right,NOR_DEM,f5352075-b88a-4bf4-b24f-178304220d9f,54.38438,-130.37889,11.74552,5.96619,-5.84323,-11.43439,-1.7249,4.44174,-0.58357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
10,2026-04-11,14:12:09.26,3,4,"Marionneaux, Dylan",1000164660,Right,NOR_DEM,"Bard, Luke",809467,Right,HBU_HUS,Undefined,1,Top,2,1,2,Undefined,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,83.85304,-2.467452,-1.857025,1256.16318,154.363548,11:15,5.98035,1.39913,5.90534,-34.89766,4.65063,-1.67244,0.77913,-0.46466,77.69491,-8.862159,-2.157691,0.452621,,,,,,,,,,,,0.37831,3.3511,-1.2489,50,5.76163,4.01159,-121.77574,-6.38834,0.5709,22.79279,-27.11679,NOR_DEM,HBU_HUS,BrownStroudField,D1,SLAND,20260411-BrownStroudField-1,56af55b0-35da-11f1-b9dc-6b644db2c10b,83.27585,,,6.15812,,,,,,,0190f2c9-e131-4ca7-9881-a6dd0a529d72,2026-04-11,19:12:09.26,2026-04-11T14:12:09.2610560-05:00,2026-04-11T19:12:09.2610560Z,,v3,471394,471314,,"Huerta, Sebastian",1000220704,Right,NOR_DEM,046b290a-c83a-4b38-810d-2a5e5987e471,54.59702,-122.63314,11.39639,5.98276,-5.36828,-13.55839,-1.39941,3.99011,0.28545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
