PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-04-11,16:03:12.01,1,1,"Townsend, Cade",807254,Right,OLE_REB,"Stanfield, Chris",702525,Right,LSU_TIG,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,98.01743,-3.497884,-2.567932,2445.894591,194.718016,12:30,6.20728,1.838,5.92367,-7.89272,21.53824,5.38429,2.29639,-0.09781,88.67062,-5.084111,-1.602772,0.390457,61.8539,-31.908448,-24.997236,,,,,5.58222,5.58222,-15.681384,0.048686,-3.55284,12.4269,-1.6355,50,5.92248,6.11538,-141.90612,-8.83656,-7.17319,35.46422,-7.08417,OLE_REB,LSU_TIG,OleMiss,D1,SEC,20260411-OleMiss-1,d9ea2950-35e9-11f1-bab6-5bebf721c969,96.53405,2.34477,,9.34681,,,,1.9614,2.34477,0.08253,2f257929-33dd-4ea9-a3be-410c8c30857c,2026-04-11,21:03:12.01,2026-04-11T16:03:12.0100352-05:00,2026-04-11T21:03:12.0100352Z,GroundBall,v3,5322,5323,9c0870cd95a14d53b7610bb9201a790b,"Fawley, Austin",701366,Right,OLE_REB,551113f8-d80a-476a-8e96-b7b6286216fe,54.57533,-143.04498,17.73211,6.2026,-8.60906,-3.54208,-1.83558,6.34574,-3.58659,,1.959,70.1032,,,,,,,,2.34642,-48.16107,,,,,,,,0.08365,-32.68554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,67.17735,-0.37393,11.65449
2,2026-04-11,16:03:54.58,2,1,"Townsend, Cade",807254,Right,OLE_REB,"Brown, Jake",806701,Left,LSU_TIG,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,97.83488,-0.295049,-1.993152,2237.329983,195.35598,12:30,6.20128,2.01023,5.7665,-11.84583,17.64584,4.57701,4.93936,0.53589,88.70441,-2.586712,-1.174445,0.39086,,,,,,,,,,,,-2.89559,9.32965,-1.84793,50,6.16966,4.71749,-141.92975,-1.06909,-5.87473,34.11175,-13.24556,OLE_REB,LSU_TIG,OleMiss,D1,SEC,20260411-OleMiss-1,f3521150-35e9-11f1-bab6-5bebf721c969,96.43471,,,9.13047,,,,,,,2f257929-33dd-4ea9-a3be-410c8c30857c,2026-04-11,21:03:54.58,2026-04-11T16:03:54.5802752-05:00,2026-04-11T21:03:54.5802752Z,,v3,5322,5323,9c0870cd95a14d53b7610bb9201a790b,"Fawley, Austin",701366,Right,OLE_REB,629e978c-59e3-4845-8d91-a05f5954d15d,54.73056,-143.06219,17.05588,6.19785,-0.62937,-6.62278,-2.00778,4.91251,-2.93737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
3,2026-04-11,16:04:11.59,2,2,"Townsend, Cade",807254,Right,OLE_REB,"Brown, Jake",806701,Left,LSU_TIG,Undefined,1,Top,1,1,0,Cutter,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.7774,-1.310363,-1.62889,2389.302054,168.842228,11:45,6.12389,2.02785,6.01632,-23.22568,8.89126,-1.56677,2.97389,0.38799,85.43001,-5.633382,-1.910729,0.407886,79.9158,7.561114,-173.923379,1911.501272,,,,100.17423,46.91189,-173.831659,0.968802,0.37319,5.23126,-1.89937,50,6.00854,3.90321,-134.78019,-3.88403,0.69123,27.38766,-22.48443,OLE_REB,LSU_TIG,OleMiss,D1,SEC,20260411-OleMiss-1,fd708d60-35e9-11f1-bab6-5bebf721c969,92.40928,5.59993,,7.34739,,,,2.40257,2.55076,-0.06509,2f257929-33dd-4ea9-a3be-410c8c30857c,2026-04-11,21:04:11.59,2026-04-11T16:04:11.5923456-05:00,2026-04-11T21:04:11.5923456Z,GroundBall,v3,5322,5323,9c0870cd95a14d53b7610bb9201a790b,"Fawley, Austin",701366,Right,OLE_REB,d148e681-457d-4370-a7b5-1e7303c60a13,54.48098,-135.68768,13.69383,6.12489,-3.13901,-11.24221,-2.02833,3.88031,0.34561,4.638695,2.35899,-114.92145,10.0387,,,,,,,2.60951,14.5996,-17.90792,,,,,,,-0.0711,-12.21469,1.22143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,,,
4,2026-04-11,16:04:35.95,2,3,"Townsend, Cade",807254,Right,OLE_REB,"Brown, Jake",806701,Left,LSU_TIG,Undefined,1,Top,1,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,83.13074,2.339807,-0.715809,2617.150125,20.738439,6:45,6.35934,1.63826,5.40384,-53.26885,-11.74701,-4.97107,4.1141,0.55325,75.62342,-7.351478,-1.600609,0.463777,,,,,,,,,,,,2.26225,-6.1189,-1.57097,50,6.53077,1.71934,-120.56948,2.92552,3.29982,25.43128,-41.09935,OLE_REB,LSU_TIG,OleMiss,D1,SEC,20260411-OleMiss-1,0bfa2bc0-35ea-11f1-bab6-5bebf721c969,81.27269,,,7.50732,,,,,,,2f257929-33dd-4ea9-a3be-410c8c30857c,2026-04-11,21:04:35.95,2026-04-11T16:04:35.9569408-05:00,2026-04-11T21:04:35.9569408Z,,v3,5322,5323,9c0870cd95a14d53b7610bb9201a790b,"Fawley, Austin",701366,Right,OLE_REB,d52ef7f9-7bf9-4492-b3cf-888bfa2502fa,55.09757,-121.63994,12.71564,6.37122,4.65548,-20.54967,-1.64041,1.58045,1.64991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
5,2026-04-11,16:04:58.25,2,4,"Townsend, Cade",807254,Right,OLE_REB,"Brown, Jake",806701,Left,LSU_TIG,Undefined,1,Top,1,2,1,Splitter,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,90.13042,2.382091,-1.295102,1115.507348,253.1257,2:30,5.99932,2.26849,5.68335,-30.12041,5.03351,12.51544,5.71158,2.10402,81.09054,-3.220765,0.940789,0.426735,,,,,,,,,,,,-6.67004,2.20394,-2.16698,50,6.18162,2.37568,-130.57572,4.33583,-11.36473,30.85956,-28.41885,OLE_REB,LSU_TIG,OleMiss,D1,SEC,20260411-OleMiss-1,19418620-35ea-11f1-bab6-5bebf721c969,88.32748,,,9.03988,,,,,,,2f257929-33dd-4ea9-a3be-410c8c30857c,2026-04-11,21:04:58.25,2026-04-11T16:04:58.2568448-05:00,2026-04-11T21:04:58.2568448Z,,v3,5322,5323,9c0870cd95a14d53b7610bb9201a790b,"Fawley, Austin",701366,Right,OLE_REB,596b5245-9db1-4ab2-a599-1d82a21d27cf,54.8128,-131.70824,15.42978,6.00336,5.37878,-14.20942,-2.26182,2.79275,-5.68237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
6,2026-04-11,16:05:27.45,2,5,"Townsend, Cade",807254,Right,OLE_REB,"Brown, Jake",806701,Left,LSU_TIG,Undefined,1,Top,1,3,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,95.45314,-1.681701,-1.793563,2249.514659,193.370325,12:30,6.09175,1.94496,5.83936,-11.60784,19.74111,4.40925,3.56021,0.64488,85.45851,-3.9651,-1.003607,0.402979,,,,,,,,,,,,-2.83425,10.94087,-1.80129,50,5.94789,4.12006,-138.2413,-4.34705,-5.37501,36.56448,-11.42519,OLE_REB,LSU_TIG,OleMiss,D1,SEC,20260411-OleMiss-1,2aa23950-35ea-11f1-bab6-5bebf721c969,93.53442,,,9.99463,,,,,,,2f257929-33dd-4ea9-a3be-410c8c30857c,2026-04-11,21:05:27.45,2026-04-11T16:05:27.4513920-05:00,2026-04-11T21:05:27.4513920Z,,v3,5322,5323,9c0870cd95a14d53b7610bb9201a790b,"Fawley, Austin",701366,Right,OLE_REB,7cf8bd0f-6326-4822-abc9-b67b5c942fb0,54.65573,-139.46729,18.28224,6.08722,-3.96397,-5.71259,-1.94245,4.30028,-2.68751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
7,2026-04-11,16:05:49.28,2,6,"Townsend, Cade",807254,Right,OLE_REB,"Brown, Jake",806701,Left,LSU_TIG,Undefined,1,Top,1,3,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,96.77563,-1.706242,-2.22549,2259.090924,191.497217,12:30,6.18777,1.95418,6.0163,-11.80446,18.27942,3.50028,3.62186,0.18329,87.28931,-4.010157,-1.596586,0.394765,47.6615,12.888747,-179.891725,2958.584668,,,,63.82113,46.20308,-176.853088,0.968219,-2.48579,10.21426,-1.78145,50,6.04734,5.28859,-140.27786,-4.48679,-4.89086,35.45819,-12.07727,OLE_REB,LSU_TIG,OleMiss,D1,SEC,20260411-OleMiss-1,37a90840-35ea-11f1-bab6-5bebf721c969,95.48077,6.65023,,9.48633,,,,,,,2f257929-33dd-4ea9-a3be-410c8c30857c,2026-04-11,21:05:49.28,2026-04-11T16:05:49.2854784-05:00,2026-04-11T21:05:49.2854784Z,GroundBall,v3,5322,5323,9c0870cd95a14d53b7610bb9201a790b,"Fawley, Austin",701366,Right,OLE_REB,04eb651f-b406-4e7b-ae17-ef1f94187c88,54.48023,-141.40579,17.7291,6.18395,-4.10261,-6.03864,-1.95216,5.44417,-2.44543,,-1.90143,-68.14209,4.47523,-0.03656,-0.04229,0.03702,-0.00518,0.00142,-0.00043,3.75222,15.59256,-21.60391,1.85319,-0.37229,0.06117,-0.00447,-0.00032,0.00038,-0.68662,-0.12877,-3.56298,0.88746,-0.20486,0.02756,-0.0001,-0.00203,0.00083,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,,,,
8,2026-04-11,16:06:13.22,2,7,"Townsend, Cade",807254,Right,OLE_REB,"Brown, Jake",806701,Left,LSU_TIG,Undefined,1,Top,1,3,2,Cutter,Cutter,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,93.47451,-0.763695,-1.414065,2546.774582,175.07206,11:45,6.03757,2.16317,6.01051,-23.58104,8.24296,-0.62469,3.36471,0.80082,85.49247,-5.165849,-1.526436,0.406021,,,,,,,,,,,,-0.07484,4.7652,-2.05183,50,5.96476,3.37924,-135.77652,-2.6269,-0.13969,29.82314,-23.28164,OLE_REB,LSU_TIG,OleMiss,D1,SEC,20260411-OleMiss-1,45efaa30-35ea-11f1-bab6-5bebf721c969,92.83367,,,7.98204,,,,,,,2f257929-33dd-4ea9-a3be-410c8c30857c,2026-04-11,21:06:13.22,2026-04-11T16:06:13.2219392-05:00,2026-04-11T21:06:13.2219392Z,,v3,5322,5323,9c0870cd95a14d53b7610bb9201a790b,"Fawley, Austin",701366,Right,OLE_REB,686dd42c-11a1-458f-9d30-d1ca9a9bf028,54.48812,-136.75878,14.91157,6.03865,-1.8601,-11.64082,-2.1632,3.38384,-0.06985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
9,2026-04-11,16:06:49.27,3,1,"Townsend, Cade",807254,Right,OLE_REB,"Curiel, Derek",815156,Left,LSU_TIG,Undefined,1,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.53693,1.75127,-0.787765,2497.216944,3.943171,6:15,6.26093,1.59984,5.00295,-58.78771,-17.10812,-1.27382,3.01585,0.74998,76.28006,-8.824959,-1.013181,0.464658,,,,,,,,,,,,0.38839,-8.49453,-1.52308,50,6.38142,1.72322,-121.17275,1.34269,0.57259,25.54589,-44.69685,OLE_REB,LSU_TIG,OleMiss,D1,SEC,20260411-OleMiss-1,5b7994b0-35ea-11f1-bab6-5bebf721c969,81.11874,,,7.25688,,,,,,,2f257929-33dd-4ea9-a3be-410c8c30857c,2026-04-11,21:06:49.27,2026-04-11T16:06:49.2726784-05:00,2026-04-11T21:06:49.2726784Z,,v3,5322,5323,9c0870cd95a14d53b7610bb9201a790b,"Fawley, Austin",701366,Right,OLE_REB,bff693c0-250a-47f5-ae0e-d850a706ba13,55.50021,-122.32682,12.77294,6.27515,3.36193,-22.34843,-1.60035,1.69735,0.2863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
10,2026-04-11,16:07:07.69,3,2,"Townsend, Cade",807254,Right,OLE_REB,"Curiel, Derek",815156,Left,LSU_TIG,Undefined,1,Top,2,0,1,Splitter,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,91.01962,-0.289974,-1.732944,1253.850587,187.148112,12:15,5.96777,2.11752,5.6663,-20.26914,14.57375,1.65721,4.00817,0.63927,81.16811,-4.144519,-1.436983,0.424843,,,,,,,,,,,,-1.43425,7.85532,-1.97206,50,5.93085,3.90841,-131.74439,-1.31778,-2.45968,34.30874,-18.70254,OLE_REB,LSU_TIG,OleMiss,D1,SEC,20260411-OleMiss-1,666d8930-35ea-11f1-bab6-5bebf721c969,88.72083,,,9.85151,,,,,,,2f257929-33dd-4ea9-a3be-410c8c30857c,2026-04-11,21:07:07.69,2026-04-11T16:07:07.6948480-05:00,2026-04-11T21:07:07.6948480Z,,v3,5322,5323,9c0870cd95a14d53b7610bb9201a790b,"Fawley, Austin",701366,Right,OLE_REB,f2c5c034-9e89-4423-9d2f-f1ee55e138f8,54.82668,-132.9954,17.15437,5.96646,-0.63582,-9.35127,-2.11621,3.99809,-1.22984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
